;Year;Municipality;Yield;Huglin_Index;Hot_D;Very_Hot_D;Sever_Heat;Frost_D;Late_Frost;Sever_Frost;Climatic_Dryness_Index;Soil_Water_Stock;Soil_pH;cluster
3684;2015;11148;41,31428571;2247,46;23;1;3;9;0;0;-323,1743626;99,95224924;8,214525159;6
3685;2015;11261;71,57338626;2247,46;23;1;3;9;0;0;-323,1743626;85,29531586;8,19339096;3
3686;2015;11311;39,89855072;2247,46;23;1;3;9;0;0;-323,1743626;83,46624271;8,166760235;3
3687;2015;11132;84,87344698;2247,46;23;1;3;9;0;0;-323,1743626;93,04492333;8,15686112;6
3688;2016;11132;81,22299051;2196,784;27;0;0,2;4;0;0;-319,4850903;93,04492333;8,15686112;6
3689;2016;11261;54,16579436;2196,784;27;0;0,2;4;0;0;-319,4850903;85,29531586;8,19339096;3
3690;2016;11148;89,6779661;2196,784;27;0;0,2;4;0;0;-319,4850903;99,95224924;8,214525159;6
3691;2016;11064;46,0615912;2196,784;27;0;0,2;4;0;0;-319,4850903;82,04319342;8,184785362;3
3692;2016;11311;36,85300207;2196,784;27;0;0,2;4;0;0;-319,4850903;83,46624271;8,166760235;3
3693;2017;11064;41,45218023;2234,1215;25;0;1,3;10;0;0;-327,3493224;82,04319342;8,184785362;3
3694;2017;11132;82,05995353;2234,1215;25;0;1,3;10;0;0;-327,3493224;93,04492333;8,15686112;6
3695;2017;11311;59,87982833;2234,1215;25;0;1,3;10;0;0;-327,3493224;83,46624271;8,166760235;3
3696;2017;11148;36,41333333;2234,1215;25;0;1,3;10;0;0;-327,3493224;99,95224924;8,214525159;6
3697;2017;11261;55,77623484;2234,1215;25;0;1,3;10;0;0;-327,3493224;85,29531586;8,19339096;3
3698;2018;11311;52,54796031;2371,472;34;1;13;6;0;0;-205,4890796;83,46624271;8,166760235;3
3699;2018;11148;68;2371,472;34;1;13;6;0;0;-205,4890796;99,95224924;8,214525159;6
3700;2018;11132;87,78607419;2371,472;34;1;13;6;0;0;-205,4890796;93,04492333;8,15686112;6
3701;2018;11064;62,25980203;2371,472;34;1;13;6;0;0;-205,4890796;82,04319342;8,184785362;3
3702;2018;11261;67,58272393;2371,472;34;1;13;6;0;0;-205,4890796;85,29531586;8,19339096;3
3703;2010;11256;52,56182065;2258,2235;37;2;0,5;29;0;0;-305,0504215;93,00071491;7,780177954;6
3704;2010;11140;55,18577075;2258,2235;37;2;0,5;29;0;0;-305,0504215;90,4627711;7,979326923;6
3705;2010;11048;46,20566556;2258,2235;37;2;0,5;29;0;0;-305,0504215;89,88082134;7,81990044;6
3706;2011;11256;66,19443616;2368,073;31;0;0;7;0;0;-256,3942082;93,00071491;7,780177954;6
3707;2011;11048;70,74155146;2368,073;31;0;0;7;0;0;-256,3942082;89,88082134;7,81990044;6
3708;2011;11140;72,55022831;2368,073;31;0;0;7;0;0;-256,3942082;90,4627711;7,979326923;6
3709;2012;11256;48,28904228;2255,6485;33;5;1,3;17;0;0;-283,3282222;93,00071491;7,780177954;6
3710;2012;11048;61,49296495;2255,6485;33;5;1,3;17;0;0;-283,3282222;89,88082134;7,81990044;6
3711;2012;11140;69,73135965;2255,6485;33;5;1,3;17;0;0;-283,3282222;90,4627711;7,979326923;6
3712;2013;11256;42,4472153;2055,88;28;0;0;17;0;0;-240,0728753;93,00071491;7,780177954;6
3713;2013;11140;58,24832215;2055,88;28;0;0;17;0;0;-240,0728753;90,4627711;7,979326923;6
3714;2013;11048;64,13977128;2055,88;28;0;0;17;0;0;-240,0728753;89,88082134;7,81990044;6
3715;2014;11256;58,91501564;2193,488;10;0;0;4;0;0;-270,8072723;93,00071491;7,780177954;6
3716;2014;11048;64,7235095;2193,488;10;0;0;4;0;0;-270,8072723;89,88082134;7,81990044;6
3717;2014;11140;86,23407917;2193,488;10;0;0;4;0;0;-270,8072723;90,4627711;7,979326923;6
3718;2015;11256;57,48110635;2288,557;27;1;3,4;9;0;0;-329,0244914;93,00071491;7,780177954;6
3719;2015;11048;56,42565001;2288,557;27;1;3,4;9;0;0;-329,0244914;89,88082134;7,81990044;6
3720;2015;11140;80,97774245;2288,557;27;1;3,4;9;0;0;-329,0244914;90,4627711;7,979326923;6
3721;2016;11048;54,21686747;2241,383;28;0;0,3;4;0;0;-325,3563303;89,88082134;7,81990044;6
3722;2016;11256;49,31372549;2241,383;28;0;0,3;4;0;0;-325,3563303;93,00071491;7,780177954;6
3723;2016;11140;46,47159091;2241,383;28;0;0,3;4;0;0;-325,3563303;90,4627711;7,979326923;6
3724;2017;11048;32,72677029;2269,7595;28;0;1,4;10;0;0;-332,9767374;89,88082134;7,81990044;6
3725;2017;11256;53,75186289;2269,7595;28;0;1,4;10;0;0;-332,9767374;93,00071491;7,780177954;6
3726;2018;11048;45,95759182;2406,8525;38;1;14,2;6;0;0;-212,0512716;89,88082134;7,81990044;6
3727;2018;11256;54,64625585;2406,8525;38;1;14,2;6;0;0;-212,0512716;93,00071491;7,780177954;6
3728;2010;11040;53,97338004;2213,0065;31;1;0;27;0;0;-241,17744;93,48368726;7,76066996;6
3729;2011;11040;78,29823235;2263,425;15;0;0;4;0;0;-240,5284591;93,48368726;7,76066996;6
3730;2012;11040;54,91367862;2158,777;21;0;0;15;0;0;-246,2755054;93,48368726;7,76066996;6
3731;2013;11040;77,21822626;2062,5235;21;1;0;12;0;0;-204,7314695;93,48368726;7,76066996;6
3732;2014;11040;70,65945664;2214,8605;11;0;0,8;1;0;0;-211,7480991;93,48368726;7,76066996;6
3733;2015;11040;75,71854305;2290,8745;23;1;3,3;2;0;0;-263,7678817;93,48368726;7,76066996;6
3734;2016;11040;59,90258477;2263,322;33;1;0,2;0;0;0;-283,1017742;93,48368726;7,76066996;6
3735;2017;11040;49,26054127;2249,932;22;0;1,9;4;0;0;-289,197206;93,48368726;7,76066996;6
3736;2018;11040;61,54582228;2407,728;32;3;15,7;5;0;0;-185,5638194;93,48368726;7,76066996;6
3737;2010;11024;27;2280,3685;35;1;0;27;0;0;-251,1874748;97,8933083;8,149126806;6
3738;2010;11262;65,1712129;2280,3685;35;1;0;27;0;0;-251,1874748;98,217214;8,061204275;6
3739;2011;11262;79,36550887;2318,3755;18;0;0;4;0;0;-249,7218742;98,217214;8,061204275;6
3740;2011;11024;42,48837209;2318,3755;18;0;0;4;0;0;-249,7218742;97,8933083;8,149126806;6
3741;2012;11024;41;2210,0195;21;0;0;14;0;0;-255,8688065;97,8933083;8,149126806;6
3742;2012;11262;71,836443;2210,0195;21;0;0;14;0;0;-255,8688065;98,217214;8,061204275;6
3743;2013;11262;72,91971848;2132,1;25;1;0,5;11;0;0;-215,819832;98,217214;8,061204275;6
3744;2014;11024;89;2285,158;15;0;1,2;0;0;0;-222,6578839;97,8933083;8,149126806;6
3745;2014;11262;57,26843212;2285,158;15;0;1,2;0;0;0;-222,6578839;98,217214;8,061204275;6
3746;2015;11262;69,55600864;2355,1465;26;1;4,4;2;0;0;-272,8879202;98,217214;8,061204275;6
3747;2015;11024;51,37254902;2355,1465;26;1;4,4;2;0;0;-272,8879202;97,8933083;8,149126806;6
3748;2016;11262;63,38486644;2331,199;36;2;0,6;0;0;0;-291,3428065;98,217214;8,061204275;6
3749;2016;11024;36,66321244;2331,199;36;2;0,6;0;0;0;-291,3428065;97,8933083;8,149126806;6
3750;2017;11024;29,90342679;2302,153;26;0;2,3;4;0;0;-294,9572817;97,8933083;8,149126806;6
3751;2017;11262;48,03871856;2302,153;26;0;2,3;4;0;0;-294,9572817;98,217214;8,061204275;6
3752;2018;11262;62,30835688;2463,6055;35;4;18;5;0;0;-196,9108774;98,217214;8,061204275;6
3753;2018;11024;68,05912409;2463,6055;35;4;18;5;0;0;-196,9108774;97,8933083;8,149126806;6
3754;2010;11170;23,72451686;2293,192;35;1;0;27;0;0;-252,8844374;100,6873691;7,952207754;6
3755;2011;11170;25,82892749;2329,2935;18;0;0;4;0;0;-251,1665505;100,6873691;7,952207754;6
3756;2012;11170;21,01565657;2218,8775;21;0;0;14;0;0;-257,4310961;100,6873691;7,952207754;6
3757;2013;11170;41,43205882;2144,46;25;1;0,6;11;0;0;-217,8926929;100,6873691;7,952207754;6
3758;2014;11170;29,33495618;2298,857;15;0;1,4;0;0;0;-224,3832;100,6873691;7,952207754;6
3759;2015;11170;53,62216625;2366,6825;27;1;4,5;2;0;0;-274,5886492;100,6873691;7,952207754;6
3760;2016;11170;36,05096074;2343,1985;38;2;0,7;0;0;0;-293,2441942;100,6873691;7,952207754;6
3761;2017;11170;36,22673893;2311,7835;26;0;2,5;4;0;0;-295,9119925;100,6873691;7,952207754;6
3762;2018;11170;71,95109718;2473,957;35;4;18,3;5;0;0;-198,5088948;100,6873691;7,952207754;6
3763;2010;11004;45,73844884;1732,6145;10;0;0;42;0;0;-130,1437243;80,66000895;8,214289409;1
3764;2010;11121;70,15506716;1732,6145;10;0;0;42;0;0;-130,1437243;84,12624038;8,251775214;1
3765;2010;11003;63,83277432;1732,6145;10;0;0;42;0;0;-130,1437243;85,6263066;8,221801752;1
3766;2010;11207;79,02185055;1732,6145;10;0;0;42;0;0;-130,1437243;91,75679088;8,254232735;1
3767;2010;11427;86;1732,6145;10;0;0;42;0;0;-130,1437243;85,28202861;8,156697908;1
3768;2011;11121;88,16441931;1907,5085;7;1;0;11;0;0;-136,088603;84,12624038;8,251775214;1
3769;2011;11427;74,13072378;1907,5085;7;1;0;11;0;0;-136,088603;85,28202861;8,156697908;1
3770;2011;11003;82,37268933;1907,5085;7;1;0;11;0;0;-136,088603;85,6263066;8,221801752;1
3771;2011;11004;79,09567901;1907,5085;7;1;0;11;0;0;-136,088603;80,66000895;8,214289409;1
3772;2011;11207;85,15757576;1907,5085;7;1;0;11;0;0;-136,088603;91,75679088;8,254232735;1
3773;2012;11003;86,6892916;1790,758;13;1;0;26;0;0;-114,3922045;85,6263066;8,221801752;1
3774;2012;11004;60,45034843;1790,758;13;1;0;26;0;0;-114,3922045;80,66000895;8,214289409;1
3775;2012;11427;40,54809437;1790,758;13;1;0;26;0;0;-114,3922045;85,28202861;8,156697908;1
3776;2012;11207;77,87250238;1790,758;13;1;0;26;0;0;-114,3922045;91,75679088;8,254232735;1
3777;2012;11121;72,60408922;1790,758;13;1;0;26;0;0;-114,3922045;84,12624038;8,251775214;1
3778;2013;11427;71;1591,865;7;0;0;18;0;0;-27,13941269;85,28202861;8,156697908;1
3779;2013;11207;69,6907287;1591,865;7;0;0;18;0;0;-27,13941269;91,75679088;8,254232735;1
3780;2013;11121;70,85641026;1591,865;7;0;0;18;0;0;-27,13941269;84,12624038;8,251775214;1
3781;2013;11004;44,4197901;1591,865;7;0;0;18;0;0;-27,13941269;80,66000895;8,214289409;1
3782;2013;11003;85,62522308;1591,865;7;0;0;18;0;0;-27,13941269;85,6263066;8,221801752;1
3783;2014;11121;85,55230461;1718,04;2;0;0;3;0;0;-31,0542529;84,12624038;8,251775214;1
3784;2014;11004;67,27948304;1718,04;2;0;0;3;0;0;-31,0542529;80,66000895;8,214289409;1
3785;2014;11003;85,7811284;1718,04;2;0;0;3;0;0;-31,0542529;85,6263066;8,221801752;1
3786;2014;11427;88,38461538;1718,04;2;0;0;3;0;0;-31,0542529;85,28202861;8,156697908;1
3787;2014;11207;75,03174173;1718,04;2;0;0;3;0;0;-31,0542529;91,75679088;8,254232735;1
3788;2015;11207;76,14989369;1889,123;15;0;0;13;0;0;-183,1017277;91,75679088;8,254232735;1
3789;2015;11004;72,85056784;1889,123;15;0;0;13;0;0;-183,1017277;80,66000895;8,214289409;1
3790;2015;11427;87,02830189;1889,123;15;0;0;13;0;0;-183,1017277;85,28202861;8,156697908;1
3791;2015;11121;74,33245959;1889,123;15;0;0;13;0;0;-183,1017277;84,12624038;8,251775214;1
3792;2015;11003;86,42793384;1889,123;15;0;0;13;0;0;-183,1017277;85,6263066;8,221801752;1
3793;2016;11003;84,91097846;1767,2225;9;0;0;4;0;0;-160,2106527;85,6263066;8,221801752;1
3794;2016;11207;82,50896384;1767,2225;9;0;0;4;0;0;-160,2106527;91,75679088;8,254232735;1
3795;2016;11121;86,94007937;1767,2225;9;0;0;4;0;0;-160,2106527;84,12624038;8,251775214;1
3796;2016;11427;84,61592506;1767,2225;9;0;0;4;0;0;-160,2106527;85,28202861;8,156697908;1
3797;2016;11004;73,79934569;1767,2225;9;0;0;4;0;0;-160,2106527;80,66000895;8,214289409;1
3798;2017;11121;62,42503048;1840,1465;12;0;0;16;0;0;-170,6333297;84,12624038;8,251775214;1
3799;2017;11207;61,63415414;1840,1465;12;0;0;16;0;0;-170,6333297;91,75679088;8,254232735;1
3800;2017;11004;70,19087452;1840,1465;12;0;0;16;0;0;-170,6333297;80,66000895;8,214289409;1
3801;2017;11003;72,43904021;1840,1465;12;0;0;16;0;0;-170,6333297;85,6263066;8,221801752;1
3802;2017;11427;50,54628781;1840,1465;12;0;0;16;0;0;-170,6333297;85,28202861;8,156697908;1
3803;2018;11427;82,67791636;1962,5105;11;0;0;8;0;0;-53,51073935;85,28202861;8,156697908;1
3804;2018;11207;76,23877203;1962,5105;11;0;0;8;0;0;-53,51073935;91,75679088;8,254232735;1
3805;2018;11004;40,30118999;1962,5105;11;0;0;8;0;0;-53,51073935;80,66000895;8,214289409;1
3806;2018;11121;35,51082474;1962,5105;11;0;0;8;0;0;-53,51073935;84,12624038;8,251775214;1
3807;2018;11003;80,58770421;1962,5105;11;0;0;8;0;0;-53,51073935;85,6263066;8,221801752;1
3808;2010;11120;75,89123751;1948,142;17;1;0;37;0;0;-154,9519342;91,38318623;8,232484537;1
3809;2010;11214;62,11323878;1948,142;17;1;0;37;0;0;-154,9519342;86,70979709;8,282854872;1
3810;2010;11158;83,09087578;1948,142;17;1;0;37;0;0;-154,9519342;87,98060489;8,243716391;1
3811;2010;11206;81,19493355;1948,142;17;1;0;37;0;0;-154,9519342;85,58727119;7,937772162;1
3812;2010;11274;89,0935412;1948,142;17;1;0;37;0;0;-154,9519342;85,91225941;8,272338064;1
3813;2011;11120;86,09946464;2107,9465;10;1;0;11;0;0;-158,2071974;91,38318623;8,232484537;1
3814;2011;11158;90;2107,9465;10;1;0;11;0;0;-158,2071974;87,98060489;8,243716391;1
3815;2011;11206;85,13408451;2107,9465;10;1;0;11;0;0;-158,2071974;85,58727119;7,937772162;1
3816;2011;11274;90;2107,9465;10;1;0;11;0;0;-158,2071974;85,91225941;8,272338064;1
3817;2011;11214;67,9200574;2107,9465;10;1;0;11;0;0;-158,2071974;86,70979709;8,282854872;1
3818;2012;11158;63,27506562;1989,96;21;3;0,1;20;0;0;-141,7263617;87,98060489;8,243716391;1
3819;2012;11120;79,45938375;1989,96;21;3;0,1;20;0;0;-141,7263617;91,38318623;8,232484537;1
3820;2012;11274;89,70652174;1989,96;21;3;0,1;20;0;0;-141,7263617;85,91225941;8,272338064;1
3821;2012;11206;80,91171634;1989,96;21;3;0,1;20;0;0;-141,7263617;85,58727119;7,937772162;1
3822;2012;11214;64,83883419;1989,96;21;3;0,1;20;0;0;-141,7263617;86,70979709;8,282854872;1
3823;2013;11120;65,26273458;1793,333;17;0;0;18;0;0;-62,16079828;91,38318623;8,232484537;1
3824;2013;11274;79,3175853;1793,333;17;0;0;18;0;0;-62,16079828;85,91225941;8,272338064;1
3825;2013;11158;89,8440954;1793,333;17;0;0;18;0;0;-62,16079828;87,98060489;8,243716391;1
3826;2013;11206;77,82074968;1793,333;17;0;0;18;0;0;-62,16079828;85,58727119;7,937772162;1
3827;2013;11214;82,2305401;1793,333;17;0;0;18;0;0;-62,16079828;86,70979709;8,282854872;1
3828;2014;11274;90;1913,1735;4;0;0;4;0;0;-61,45753011;85,91225941;8,272338064;1
3829;2014;11158;80,83333333;1913,1735;4;0;0;4;0;0;-61,45753011;87,98060489;8,243716391;1
3830;2014;11206;81,55276462;1913,1735;4;0;0;4;0;0;-61,45753011;85,58727119;7,937772162;1
3831;2014;11120;76,83352208;1913,1735;4;0;0;4;0;0;-61,45753011;91,38318623;8,232484537;1
3832;2014;11214;74,75997357;1913,1735;4;0;0;4;0;0;-61,45753011;86,70979709;8,282854872;1
3833;2015;11274;89,06502242;2085,853;23;0;0,5;11;0;0;-208,5959019;85,91225941;8,272338064;1
3834;2015;11158;81,75701403;2085,853;23;0;0,5;11;0;0;-208,5959019;87,98060489;8,243716391;1
3835;2015;11214;83,79440204;2085,853;23;0;0,5;11;0;0;-208,5959019;86,70979709;8,282854872;1
3836;2015;11197;58,43858053;2085,853;23;0;0,5;11;0;0;-208,5959019;94,6327787;8,281190326;1
3837;2015;11206;80,8101241;2085,853;23;0;0,5;11;0;0;-208,5959019;85,58727119;7,937772162;1
3838;2015;11120;84,99362361;2085,853;23;0;0,5;11;0;0;-208,5959019;91,38318623;8,232484537;1
3839;2016;11206;85,20226065;1981,0505;18;0;0;4;0;0;-185,7739619;85,58727119;7,937772162;1
3840;2016;11120;85,4734211;1981,0505;18;0;0;4;0;0;-185,7739619;91,38318623;8,232484537;1
3841;2016;11158;85,78486782;1981,0505;18;0;0;4;0;0;-185,7739619;87,98060489;8,243716391;1
3842;2016;11274;90,55776892;1981,0505;18;0;0;4;0;0;-185,7739619;85,91225941;8,272338064;1
3843;2016;11214;84,92460518;1981,0505;18;0;0;4;0;0;-185,7739619;86,70979709;8,282854872;1
3844;2017;11206;74,85602831;2034,971;17;0;0;16;0;0;-193,5610843;85,58727119;7,937772162;1
3845;2017;11158;70,15471924;2034,971;17;0;0;16;0;0;-193,5610843;87,98060489;8,243716391;1
3846;2017;11274;42,34431692;2034,971;17;0;0;16;0;0;-193,5610843;85,91225941;8,272338064;1
3847;2017;11120;69,80907698;2034,971;17;0;0;16;0;0;-193,5610843;91,38318623;8,232484537;1
3848;2017;11214;82,65963191;2034,971;17;0;0;16;0;0;-193,5610843;86,70979709;8,282854872;1
3849;2018;11206;74,76894133;2150,6915;23;0;1,5;6;0;0;-82,09313505;85,58727119;7,937772162;1
3850;2018;11158;35,94701195;2150,6915;23;0;1,5;6;0;0;-82,09313505;87,98060489;8,243716391;1
3851;2018;11214;90,3448657;2150,6915;23;0;1,5;6;0;0;-82,09313505;86,70979709;8,282854872;1
3852;2018;11120;60,16518163;2150,6915;23;0;1,5;6;0;0;-82,09313505;91,38318623;8,232484537;1
3853;2018;11274;80,11548065;2150,6915;23;0;1,5;6;0;0;-82,09313505;85,91225941;8,272338064;1
3854;2010;11415;79,53731815;1887,5265;14;1;0;40;0;0;-147,2232037;84,94194709;8,187557295;1
3855;2010;11364;63,08813056;1887,5265;14;1;0;40;0;0;-147,2232037;80,64103988;7,740031759;1
3856;2010;11289;75,28032037;1887,5265;14;1;0;40;0;0;-147,2232037;88,78492686;8,196130405;1
3857;2010;11161;69,24949042;1887,5265;14;1;0;40;0;0;-147,2232037;85,38256119;8,193573738;1
3858;2011;11161;84,9205123;2053,7685;8;1;0;11;0;0;-152,5086667;85,38256119;8,193573738;1
3859;2011;11364;68,1372011;2053,7685;8;1;0;11;0;0;-152,5086667;80,64103988;7,740031759;1
3860;2011;11289;87,56264813;2053,7685;8;1;0;11;0;0;-152,5086667;88,78492686;8,196130405;1
3861;2012;11161;72,86654611;1934,8035;19;3;0;20;0;0;-134,1718877;85,38256119;8,193573738;1
3862;2012;11415;74,65437455;1934,8035;19;3;0;20;0;0;-134,1718877;84,94194709;8,187557295;1
3863;2012;11289;82,39421838;1934,8035;19;3;0;20;0;0;-134,1718877;88,78492686;8,196130405;1
3864;2012;11364;60,22206506;1934,8035;19;3;0;20;0;0;-134,1718877;80,64103988;7,740031759;1
3865;2013;11289;81,05220201;1738,022;14;0;0;19;0;0;-52,2808271;88,78492686;8,196130405;1
3866;2013;11364;49,9116129;1738,022;14;0;0;19;0;0;-52,2808271;80,64103988;7,740031759;1
3867;2013;11161;64,20774968;1738,022;14;0;0;19;0;0;-52,2808271;85,38256119;8,193573738;1
3868;2013;11415;85,34710744;1738,022;14;0;0;19;0;0;-52,2808271;84,94194709;8,187557295;1
3869;2014;11364;65,72742291;1862,137;3;0;0;4;0;0;-53,03453613;80,64103988;7,740031759;1
3870;2014;11161;81,66580311;1862,137;3;0;0;4;0;0;-53,03453613;85,38256119;8,193573738;1
3871;2014;11289;78,84754263;1862,137;3;0;0;4;0;0;-53,03453613;88,78492686;8,196130405;1
3872;2014;11415;78,27535739;1862,137;3;0;0;4;0;0;-53,03453613;84,94194709;8,187557295;1
3873;2015;11289;76,8825645;2031,2115;20;0;0,4;13;0;0;-201,6049054;88,78492686;8,196130405;1
3874;2015;11415;73,93275862;2031,2115;20;0;0,4;13;0;0;-201,6049054;84,94194709;8,187557295;1
3875;2015;11161;73,85785336;2031,2115;20;0;0,4;13;0;0;-201,6049054;85,38256119;8,193573738;1
3876;2015;11364;43,28604294;2031,2115;20;0;0,4;13;0;0;-201,6049054;80,64103988;7,740031759;1
3877;2016;11415;90;1920,7955;13;0;0;4;0;0;-178,2405606;84,94194709;8,187557295;1
3878;2016;11289;78,71768333;1920,7955;13;0;0;4;0;0;-178,2405606;88,78492686;8,196130405;1
3879;2016;11161;80,60726216;1920,7955;13;0;0;4;0;0;-178,2405606;85,38256119;8,193573738;1
3880;2016;11364;54,91088328;1920,7955;13;0;0;4;0;0;-178,2405606;80,64103988;7,740031759;1
3881;2017;11289;61,89632937;1983,0075;17;0;0;16;0;0;-185,7565596;88,78492686;8,196130405;1
3882;2017;11161;45,12854463;1983,0075;17;0;0;16;0;0;-185,7565596;85,38256119;8,193573738;1
3883;2017;11364;34,98456057;1983,0075;17;0;0;16;0;0;-185,7565596;80,64103988;7,740031759;1
3884;2017;11415;72,24943052;1983,0075;17;0;0;16;0;0;-185,7565596;84,94194709;8,187557295;1
3885;2018;11289;44,96696066;2100,8395;20;0;1;8;0;0;-73,59095161;88,78492686;8,196130405;1
3886;2018;11364;32,70389954;2100,8395;20;0;1;8;0;0;-73,59095161;80,64103988;7,740031759;1
3887;2018;11161;43,1488764;2100,8395;20;0;1;8;0;0;-73,59095161;85,38256119;8,193573738;1
3888;2018;11415;54,36834971;2100,8395;20;0;1;8;0;0;-73,59095161;84,94194709;8,187557295;1
3889;2010;11344;71,05298013;1613,5465;9;0;0;46;0;0,1;-120,6010355;83,24147647;8,158191898;1
3890;2011;11344;70,21927476;1790,9125;4;0;0;13;0;0;-121,6623432;83,24147647;8,158191898;1
3891;2012;11344;57,143629;1681,475;11;0;0;28;0;0;-99,69231806;83,24147647;8,158191898;1
3892;2013;11344;52,25467626;1474,8055;5;0;0;21;0;0;-7,192009892;83,24147647;8,158191898;1
3893;2014;11344;58,8255144;1599,1265;1;0;0;4;0;0;-12,11509527;83,24147647;8,158191898;1
3894;2015;11344;61,28245614;1777,3165;9;0;0;13;0;0;-168,4119778;83,24147647;8,158191898;1
3895;2016;11344;87,60780488;1648,2575;6;0;0;4;0;0;-146,9232974;83,24147647;8,158191898;1
3896;2017;11420;17;1724,529;8;0;0;15;0;0;-161,379649;83,15971641;8,117452796;1
3897;2010;11414;72,12570356;1725,353;11;0;0;43;0;0;-241,5925733;82,94714947;8,084745493;3
3898;2011;11414;77;1881,604;6;0;0;12;0;0;-192,4637955;82,94714947;8,084745493;3
3899;2012;11414;65,40198511;1762,7935;14;2;0;26;0;0;-221,4953781;82,94714947;8,084745493;3
3900;2013;11414;72,07142857;1551,283;7;0;0;23;0;0;-161,2292753;82,94714947;8,084745493;3
3901;2014;11414;73,41444867;1699,2425;0;0;0;4;0;0;-193,6220258;82,94714947;8,084745493;3
3902;2014;11179;90;1699,2425;0;0;0;4;0;0;-193,6220258;79,73086354;7,997707796;3
3903;2015;11179;60,93391642;1832,988;12;0;0,4;12;1;0;-264,7016394;79,73086354;7,997707796;3
3904;2015;11414;35,33522727;1832,988;12;0;0,4;12;1;0;-264,7016394;82,94714947;8,084745493;3
3905;2015;11227;31;1832,988;12;0;0,4;12;1;0;-264,7016394;99,18393163;8,06128342;1
3906;2016;11179;89,94810009;1759,755;8;0;0;4;0;0;-261,2804024;79,73086354;7,997707796;3
3907;2016;11414;60,06046512;1759,755;8;0;0;4;0;0;-261,2804024;82,94714947;8,084745493;3
3908;2016;11227;54,66400798;1759,755;8;0;0;4;0;0;-261,2804024;99,18393163;8,06128342;1
3909;2017;11179;54,93281402;1846,378;10;0;0;14;0;0;-279,7245548;79,73086354;7,997707796;3
3910;2017;11414;68,91860465;1846,378;10;0;0;14;0;0;-279,7245548;82,94714947;8,084745493;3
3911;2018;11414;56,06073753;1976,673;13;0;2,1;11;0;0;-137,632929;82,94714947;8,084745493;3
3912;2018;11179;85,6984127;1976,673;13;0;2,1;11;0;0;-137,632929;79,73086354;7,997707796;3
3913;2010;11314;70,17089844;2029,1515;26;1;0;35;0;0;-271,1216142;77,08779811;8,236234516;3
3914;2010;11185;42,51178451;2029,1515;26;1;0;35;0;0;-271,1216142;75,86017824;8,168596654;3
3915;2011;11314;56,23846154;2171,6005;21;0;0;7;0;0;-229,7507776;77,08779811;8,236234516;3
3916;2011;11185;39,95733333;2171,6005;21;0;0;7;0;0;-229,7507776;75,86017824;8,168596654;3
3917;2012;11185;43,82352941;2043,7775;26;3;0,6;18;0;0;-255,9244129;75,86017824;8,168596654;3
3918;2013;11185;53,359199;1832,782;18;0;0;24;0;0;-201,9832634;75,86017824;8,168596654;3
3919;2014;11185;21,19292852;1980,0205;8;0;0;3;0;0;-235,5109148;75,86017824;8,168596654;3
3920;2014;11314;61,9553696;1980,0205;8;0;0;3;0;0;-235,5109148;77,08779811;8,236234516;3
3921;2015;11363;91,04411765;2092,2905;17;1;1,6;7;1;0;-299,7329525;70,86970601;8,152825113;3
3922;2015;11314;63;2092,2905;17;1;1,6;7;1;0;-299,7329525;77,08779811;8,236234516;3
3923;2015;11185;62,99883721;2092,2905;17;1;1,6;7;1;0;-299,7329525;75,86017824;8,168596654;3
3924;2016;11185;47,43046661;2035,9495;18;0;0;3;0;0;-296,9387869;75,86017824;8,168596654;3
3925;2016;11314;77,07405103;2035,9495;18;0;0;3;0;0;-296,9387869;77,08779811;8,236234516;3
3926;2017;11314;37;2101,9725;22;0;0,7;10;0;0;-307,3993355;77,08779811;8,236234516;3
3927;2017;11185;49,28322368;2101,9725;22;0;0,7;10;0;0;-307,3993355;75,86017824;8,168596654;3
3928;2018;11185;87,24490417;2236,542;25;1;9,2;5;0;0;-182,363714;75,86017824;8,168596654;3
3929;2010;11392;62,04958678;2092,651;27;1;0,1;35;0;0;-280,8301351;77,44575612;8,223041893;3
3930;2010;11351;39,56444444;2092,651;27;1;0,1;35;0;0;-280,8301351;79,18905999;8,186981611;3
3931;2011;11351;63,74884665;2226,2935;24;0;0;7;0;0;-237,3587234;79,18905999;8,186981611;3
3932;2011;11392;56;2226,2935;24;0;0;7;0;0;-237,3587234;77,44575612;8,223041893;3
3933;2012;11392;23,57844691;2102,745;27;3;0,8;18;0;0;-264,1351454;77,44575612;8,223041893;3
3934;2012;11351;62,28614212;2102,745;27;3;0,8;18;0;0;-264,1351454;79,18905999;8,186981611;3
3935;2013;11392;50;1895,097;18;0;0;19;0;0;-212,8793277;77,44575612;8,223041893;3
3936;2013;11351;60,58337991;1895,097;18;0;0;19;0;0;-212,8793277;79,18905999;8,186981611;3
3937;2014;11351;69,08176198;2040,327;9;0;0;3;0;0;-245,4648422;79,18905999;8,186981611;3
3938;2015;11351;63,73965691;2147,344;19;1;2,1;6;0;0;-308,0373819;79,18905999;8,186981611;3
3939;2016;11351;45,04663731;2093,4235;20;0;0,1;3;0;0;-305,1654116;79,18905999;8,186981611;3
3940;2017;11351;43,23801653;2149,0435;22;0;0,9;10;0;0;-314,6511834;79,18905999;8,186981611;3
3941;2018;11351;67,02193953;2283,922;30;1;10,4;5;0;0;-190,4865794;79,18905999;8,186981611;3
