Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;11212;mailhac;11;6;occitanie;43,3073311;2,8299129;635;589;622;604;594;604;20,208334;21,325;19,591667;21,25;19,591667;20,208334;15,8416665;16,5750005;15,2333335;16,620834;15,4874995;15,8416665;11,474999;11,825001;10,875;11,991668;11,383332;11,474999;8,733335
;11214;malras;11;1;occitanie;43,0611687;2,16751;763;701;733;718;710;718;19,783335;20,925001;19,208334;20,808332;19,208334;19,783335;15,041667;15,779167;14,4458335;15,7958325;14,720834;15,041667;10,299999;10,633333;9,683333;10,783333;10,233334;10,299999;9,483336
;11215;malves en minervois;11;1;occitanie;43,250042;2,4537404;702;653;684;669;661;669;20,066666;21,2;19,474998;21,1;19,474998;20,066666;15,4875;16,220834;14,8916655;16,2500005;15,158332;15,4875;10,908334;11,241668;10,308333;11,400001;10,841666;10,908334;9,158332
;11216;malvies;11;1;occitanie;43,1176567;2,1843462;760;701;731;716;709;716;19,758333;20,9;19,183334;20,791666;19,183334;19,758333;15,0708335;15,8;14,466667;15,829166;14,75;15,0708335;10,383334;10,7;9,75;10,866666;10,316666;10,383334;9,374999
;30155;manduel;30;5;occitanie;43,8053398;4,4884992;798;736;770;746;740;746;21,683332;22,549997;20,958334;22,541666;20,958334;21,683332;16,6374995;17,266665;15,916667;17,2916665;16,1333335;16,6374995;11,591667;11,983333;10,875;12,041667;11,308333;11,591667;10,091665
;34148;maraussan;34;6;occitanie;43,3704185;3,1538687;601;555;584;565;561;565;21,28333;22,35;20,675;22,258333;20,675;21,28333;16,6583315;17,3875;16,079167;17,420833;16,3041665;16,6583315;12,033333;12,425;11,483334;12,583333;11,933333;12,033333;9,249997
;30156;marguerittes;30;5;occitanie;43,8613091;4,4493203;802;740;774;752;744;752;21,675001;22,549997;20,925001;22,541666;20,925001;21,675001;16,6250005;17,254165;15,8958335;17,2916665;16,1125005;16,6250005;11,575;11,958333;10,866666;12,041667;11,3;11,575;10,100001
;34150;marseillan;34;6;occitanie;43,3604698;3,5472353;594;546;578;559;551;559;20,591665;21,574999;20,041666;21,525;20,041666;20,591665;17,029166;17,7541665;16,4791665;17,7916665;16,6833335;17,029166;13,466667;13,933334;12,916667;14,058333;13,325001;13,466667;7,124998
;11220;marseillette;11;6;occitanie;43,2104607;2,5494905;646;601;630;614;606;614;20,483334;21,625002;19,908335;21,499998;19,908335;20,483334;15,9791675;16,7166675;15,3833345;16,7374985;15,662501;15,9791675;11,475001;11,808333;10,858334;11,974999;11,416667;11,475001;9,008333
;30160;maruejols les gardon;30;7;occitanie;44,0055656;4,1345353;773;707;740;718;710;718;20,658333;21,658333;19,925;21,658335;19,925;20,658333;15,729166;16,433333;15,0208335;16,475001;15,2666665;15,729166;10,799999;11,208333;10,116667;11,291667;10,608333;10,799999;9,858334
;30162;massillargues attuech;30;7;occitanie;44,0161896;4,0215878;752;689;722;698;692;698;20,491667;21,491669;19,800001;21,516668;19,800001;20,491667;15,591667;16,291668;14,908334;16,3500005;15,1458345;15,591667;10,691667;11,091667;10,016667;11,183333;10,491668;10,691667;9,8
;34154;mauguio;34;6;occitanie;43,5931587;4,0046577;682;627;658;638;630;638;21,233334;22,141668;20,583332;22,116667;20,583332;21,233334;16,5958335;17,2708335;15,9499995;17,295833;16,1583325;16,5958335;11,958333;12,399999;11,316667;12,474999;11,733333;11,958333;9,275001
;34155;maureilhan;34;5;occitanie;43,3513107;3,1023211;606;560;590;573;567;573;21,183334;22,266665;20,591665;22,191666;20,591665;21,183334;16,5500005;17,283332;15,9583325;17,320833;16,2083325;16,5500005;11,916667;12,299999;11,325;12,45;11,825;11,916667;9,266667
;66107;maury;66;3;occitanie;42,815403;2,6129448;674;611;651;635;623;635;20;21,1;19,433332;20,991669;19,433332;20;15,5625;16,2624995;14,958333;16,287501;15,220833;15,5625;11,125;11,424999;10,483334;11,583333;11,008334;11,125;8,875
;34156;merifons;34;3;occitanie;43,6353989;3,2802095;694;642;676;652;646;652;19,183332;20,191668;18,53333;20,183332;18,53333;19,183332;14,9249995;15,620834;14,2958315;15,6791655;14,5333315;14,9249995;10,666667;11,05;10,058333;11,174999;10,533333;10,666667;8,516665
;30166;meynes;30;5;occitanie;43,8770943;4,5542712;805;742;773;754;746;754;21,599998;22,466667;20,841665;22,491669;20,841665;21,599998;16,5291655;17,1666675;15,7874995;17,212501;16,008332;16,5291655;11,458333;11,866668;10,733334;11,933333;11,174999;11,458333;10,141665
;34157;meze;34;6;occitanie;43,4291687;3,5784016;617;570;600;580;572;580;21,225;22,200003;20,641668;22,175001;20,641668;21,225;16,9499995;17,654168;16,375001;17,7083335;16,583335;16,9499995;12,674999;13,108333;12,108334;13,241666;12,525002;12,674999;8,550001
;30169;milhaud;30;5;occitanie;43,7894135;4,308938;762;701;735;713;705;713;21,625;22,516668;20,908333;22,508333;20,908333;21,625;16,7333335;17,387501;16,029166;17,425;16,2583335;16,7333335;11,841667;12,258334;11,149999;12,341667;11,608334;11,841667;9,783333
;66108;millas;66;2;occitanie;42,6992149;2,6899281;615;549;590;574;560;574;20,775;21,833334;20,208332;21,733332;20,208332;20,775;16,2833335;16,9666675;15,674999;16,995832;15,9333325;16,2833335;11,791667;12,100001;11,141666;12,258332;11,658333;11,791667;8,983333
;34161;montady;34;5;occitanie;43,3282585;3,1139941;595;550;580;562;557;562;21,133333;22,191666;20,566668;22,133333;20,566668;21,133333;16,604167;17,3291665;16,025001;17,370833;16,279168;16,604167;12,075001;12,466667;11,483334;12,608333;11,991668;12,075001;9,058332
;30354;montagnac;30;5;occitanie;43,9373474;4,1528978;792;725;762;738;730;738;20,425001;21,391668;19,708334;21,400002;19,708334;20,425001;15,608334;16,3041675;14,916667;16,3375015;15,1458335;15,608334;10,791667;11,216667;10,125;11,275001;10,583333;10,791667;9,633334
;34162;montagnac;34;5;occitanie;43,4746475;3,5100605;640;591;623;601;594;601;20,916666;21,933334;20,366667;21,9;20,366667;20,916666;16,5291665;17,2583335;15,9708335;17,295833;16,1833335;16,5291665;12,141667;12,583333;11,575;12,691666;12;12,141667;8,774999
;30174;montaren et st mediers;30;5;occitanie;44,0448761;4,3834438;860;787;823;802;795;802;20,25;21,258331;19,525;21,266666;19,525;20,25;15,3083335;16,012499;14,6041665;16,054166;14,8375;15,3083335;10,366667;10,766667;9,683333;10,841666;10,15;10,366667;9,883333
;34163;montarnaud;34;4;occitanie;43,6469803;3,6996753;694;639;674;650;641;650;19,958334;20,949999;19,341667;20,933332;19,341667;19,958334;15,666667;16,383333;15,0625;16,4249995;15,275;15,666667;11,375;11,816667;10,783333;11,916667;11,208333;11,375;8,583334
;34164;montaud;34;7;occitanie;43,7476921;3,9594116;720;663;698;673;665;673;20,9;21,841665;20,233332;21,816668;20,233332;20,9;16,1249995;16,7916665;15,466666;16,8250005;15,674999;16,1249995;11,349999;11,741668;10,7;11,833333;11,116666;11,349999;9,550001
;34166;montblanc;34;6;occitanie;43,3729286;3,3431222;602;553;584;565;558;565;21,216665;22,266668;20,658333;22,216667;20,658333;21,216665;16,8041655;17,5500005;16,245834;17,5833325;16,474999;16,8041655;12,391666;12,833333;11,833335;12,949998;12,291665;12,391666;8,824999
;11241;montbrun des corbieres;11;6;occitanie;43,2012138;2,6816652;642;593;623;611;598;611;20,375;21,508331;19,78333;21,4;19,78333;20,375;15,9666665;16,6874985;15,3583315;16,7208325;15,624998;15,9666665;11,558333;11,866666;10,933333;12,041665;11,466666;11,558333;8,816667
;30177;monteils;30;4;occitanie;44,0891266;4,1815314;810;741;779;755;745;755;20,225;21,266666;19,525003;21,275;19,525003;20,225;15,291667;16,016666;14,604168;16,05;14,8458345;15,291667;10,358334;10,766666;9,683333;10,825;10,166666;10,358334;9,866666
;34167;montels;34;6;occitanie;43,2898636;3,025382;584;540;569;553;546;553;21,25;22,333334;20,658333;22,25;20,658333;21,25;16,7166665;17,441667;16,125;17,4833335;16,3749995;16,7166665;12,183333;12,55;11,591667;12,716667;12,091666;12,183333;9,066667
;34168;montesquieu;34;2;occitanie;43,5623322;3,271327;666;615;649;627;621;627;19,358334;20,400002;18,741667;20,358332;18,741667;19,358334;15,291666;16,020834;14,6958335;16,054166;14,9291675;15,291666;11,224998;11,641666;10,65;11,75;11,116668;11,224998;8,133336
;66115;montesquieu des alberes;66;2;occitanie;42,5187111;2,8732986;632;556;603;582;569;582;20,6;21,625002;20,050001;21,533333;20,050001;20,6;16,179167;16,8458345;15,566668;16,870833;15,8125005;16,179167;11,758334;12,066667;11,083335;12,208333;11,575;11,758334;8,841666
;30179;montfrin;30;5;occitanie;43,8751755;4,5919909;796;734;764;746;738;746;21,6;22,5;20,85;22,5;20,85;21,6;16,5625005;17,2083335;15,825;17,2416665;16,041667;16,5625005;11,525001;11,916667;10,8;11,983333;11,233334;11,525001;10,074999
;30181;montmirat;30;5;occitanie;43,9031525;4,1175137;765;703;736;712;704;712;20,583334;21,541664;19,891666;21,566666;19,891666;20,583334;15,8208335;16,4874985;15,1291665;16,5499995;15,3583335;15,8208335;11,058333;11,433333;10,366667;11,533333;10,825001;11,058333;9,525001
;34170;montouliers;34;3;occitanie;43,3351936;2,9064932;643;596;627;611;603;611;20,058332;21,15;19,441668;21,075;19,441668;20,058332;15,720833;16,441667;15,1125005;16,4875005;15,3666675;15,720833;11,383334;11,733334;10,783333;11,900001;11,291667;11,383334;8,674998
;34171;montoulieu;34;4;occitanie;43,9187126;3,8020902;751;687;724;696;689;696;19,541668;20,558334;18,849998;20,566668;18,849998;19,541668;14,9875005;15,691667;14,316666;15,737501;14,5374985;14,9875005;10,433333;10,825;9,783334;10,908334;10,224999;10,433333;9,108335
;34172;montpellier;34;5;occitanie;43,6133537;3,8692641;679;625;659;635;626;635;21,291666;22,208334;20,666666;22,225;20,666666;21,291666;16,704166;17,383334;16,0916655;17,4375005;16,295833;16,704166;12,116666;12,558334;11,516665;12,650001;11,925;12,116666;9,175
;34173;montpeyroux;34;3;occitanie;43,7113876;3,5026338;752;693;732;704;696;704;18,691666;19,699999;18,050001;19,683332;18,050001;18,691666;14,5624995;15,270833;13,933334;15,316666;14,1666675;14,5624995;10,433333;10,841667;9,816667;10,95;10,283334;10,433333;8,258333
;30182;montpezat;30;5;occitanie;43,8540459;4,1592746;779;716;749;725;718;725;20,666668;21,599998;19,949999;21,583334;19,949999;20,666668;15,8791675;16,549999;15,183333;16,5708335;15,4041665;15,8791675;11,091667;11,5;10,416667;11,558333;10,858334;11,091667;9,575001
;11254;montreal;11;1;occitanie;43,2000656;2,1483622;781;724;757;740;733;740;19,466665;20,608335;18,891666;20,508333;18,891666;19,466665;14,812499;15,5375005;14,2083335;15,5708335;14,4874995;14,812499;10,158333;10,466666;9,525001;10,633334;10,083333;10,158333;9,308332
;11255;montredon des corbieres;11;6;occitanie;43,1814117;2,924417;599;553;584;569;560;569;20,791666;21,891668;20,2;21,816666;20,2;20,791666;16,4791665;17,204167;15,8875;17,2624995;16,1375;16,4791665;12,166667;12,516666;11,575;12,708333;12,075;12,166667;8,624999
;11256;montseret;11;6;occitanie;43,1053505;2,8071914;620;572;603;590;579;590;20,408335;21,533333;19,808334;21,433334;19,808334;20,408335;16,129167;16,845833;15,5166665;16,8958335;15,7833345;16,129167;11,849999;12,158333;11,224999;12,358333;11,758335;11,849999;8,558336
;34174;moules et baucels;34;4;occitanie;43,9494629;3,7556765;736;675;710;683;677;683;19,591667;20,608332;18,916668;20,608334;18,916668;19,591667;15,041667;15,7583325;14,387501;15,795834;14,6125005;15,041667;10,491667;10,908333;9,858334;10,983334;10,308333;10,491667;9,1
;30183;moulezan;30;5;occitanie;43,9254761;4,1296315;792;725;762;738;730;738;20,425001;21,391668;19,708334;21,400002;19,708334;20,425001;15,608334;16,3041675;14,916667;16,3375015;15,1458335;15,608334;10,791667;11,216667;10,125;11,275001;10,583333;10,791667;9,633334
;30184;moussac;30;7;occitanie;43,9775696;4,2349272;786;721;755;733;725;733;20,866667;21,866667;20,158335;21,858332;20,158335;20,866667;15,9000005;16,5958335;15,1958345;16,6291665;15,433334;15,9000005;10,933334;11,325;10,233334;11,400001;10,708333;10,933334;9,933333
;11258;moussan;11;6;occitanie;43,2303925;2,9569743;600;554;584;568;562;568;20,966665;22,066666;20,383331;21,966667;20,383331;20,966665;16,5458325;17,2708335;15,949998;17,3125005;16,204166;16,5458325;12,125;12,475001;11,516665;12,658334;12,025001;12,125;8,841665
;11261;moux;11;3;occitanie;43,1723747;2,6458113;649;600;629;617;605;617;20,3;21,433332;19,7;21,341667;19,7;20,3;15,904167;16,624999;15,291666;16,679166;15,566667;15,904167;11,508334;11,816666;10,883332;12,016665;11,433334;11,508334;8,791666
;34178;murviel les beziers;34;5;occitanie;43,457901;3,1352408;608;562;591;573;567;573;20,991667;22,050001;20,400002;22;20,400002;20,991667;16,4708335;17,195834;15,891668;17,2416675;16,1166675;16,4708335;11,95;12,341667;11,383334;12,483335;11,833333;11,95;9,041667
;34179;murviel les montpellier;34;4;occitanie;43,6091194;3,7394903;686;632;666;643;633;643;20,466667;21,441668;19,858332;21,4;19,858332;20,466667;16,079167;16,791667;15,487499;16,8124995;15,6999995;16,079167;11,691667;12,141666;11,116666;12,224999;11,541667;11,691667;8,775
;30185;mus;30;5;occitanie;43,736618;4,2023811;737;678;713;688;681;688;21,616667;22,525;20,941666;22,516668;20,941666;21,616667;16,6958345;17,3666665;16,029166;17,4041675;16,245833;16,6958345;11,775002;12,208333;11,116666;12,291667;11,55;11,775002;9,841665
;11262;narbonne;11;6;occitanie;43,1650352;3,0202;574;528;560;543;535;543;20,774998;21,866667;20,199999;21,775;20,199999;20,774998;16,6874985;17,416667;16,1083325;17,458333;16,3541665;16,6874985;12,599999;12,966667;12,016666;13,141666;12,508334;12,599999;8,174999
;34180;nebian;34;3;occitanie;43,599472;3,4375417;639;589;622;600;593;600;20,566666;21,566666;19,949999;21,550001;19,949999;20,566666;16,216666;16,9208325;15,616666;16,9708335;15,8416665;16,216666;11,866666;12,274999;11,283333;12,391666;11,733334;11,866666;8,7
;34181;neffies;34;2;occitanie;43,5399132;3,3331137;628;581;612;593;584;593;20,408333;21,458336;19,84167;21,416666;19,84167;20,408333;16,1416665;16,8666685;15,5666685;16,9125;15,800001;16,1416665;11,875;12,275001;11,291667;12,408334;11,758332;11,875;8,533333
;11264;nevian;11;6;occitanie;43,2039261;2,8859489;614;567;599;584;574;584;20,508333;21,616667;19,925001;21,508333;19,925001;20,508333;16,1916665;16,9166655;15,604167;16,9666665;15,866667;16,1916665;11,875;12,216664;11,283333;12,425;11,808333;11,875;8,633333
;34182;nezignan l eveque;34;6;occitanie;43,4215393;3,4039786;615;569;600;578;571;578;21,358332;22,375002;20,783335;22,333334;20,783335;21,358332;16,7874995;17,5125005;16,216667;17,5499995;16,445834;16,7874995;12,216667;12,649999;11,649999;12,766665;12,108333;12,216667;9,141665
;30189;nimes;30;5;occitanie;43,8446579;4,3475909;809;747;780;758;750;758;21,208334;22,116669;20,491669;22,116667;20,491669;21,208334;16,408334;17,075001;15,7083345;17,108333;15,920835;16,408334;11,608334;12,033333;10,925;12,099999;11,350001;11,608334;9,6
;34183;nissan lez enserune;34;6;occitanie;43,2811279;3,1123834;588;543;573;555;549;555;21,108334;22,191666;20,516666;22,099998;20,516666;21,108334;16,6666665;17,404166;16,0833335;17,4375;16,316666;16,6666665;12,224999;12,616666;11,650001;12,775002;12,116666;12,224999;8,883335
;34184;nizas;34;3;occitanie;43,5136986;3,4185786;620;574;605;583;576;583;21,324999;22,341667;20,733332;22,308334;20,733332;21,324999;16,758333;17,4833335;16,179166;17,525001;16,3999995;16,758333;12,191667;12,625;11,625;12,741668;12,066667;12,191667;9,133332
;34186;octon;34;2;occitanie;43,6574593;3,2957289;656;605;638;616;610;616;19,90833;20,925;19,275;20,9;19,275;19,90833;15,579165;16,3;14,975;16,333333;15,204167;15,579165;11,25;11,675;10,675;11,766666;11,133334;11,25;8,65833
;34189;olonzac;34;5;occitanie;43,2814598;2,7367647;625;578;610;593;586;593;20,708334;21,833334;20,116667;21,75;20,116667;20,708334;16,233334;16,9625;15,6375;17,0083335;15,904167;16,233334;11,758334;12,091666;11,158333;12,266667;11,691667;11,758334;8,95
;66127;opoul perillos;66;3;occitanie;42,8801155;2,8579726;708;642;685;668;653;668;18,96667;20,058332;18,383331;19,949999;18,383331;18,96667;14,9208345;15,620833;14,316665;15,6583325;14,5624995;14,9208345;10,874999;11,183334;10,249999;11,366666;10,741668;10,874999;8,091671
;11267;ornaisons;11;6;occitanie;43,1775398;2,8365405;608;563;592;578;568;578;20,766666;21,875;20,158333;21,791666;20,158333;20,766666;16,345833;17,0708325;15,733333;17,120833;15,995834;16,345833;11,925;12,266665;11,308333;12,45;11,833335;11,925;8,841666
;30191;orsan;30;5;occitanie;44,134861;4,664403;857;789;821;806;796;806;20,891666;21,950003;20,166666;21,941668;20,166666;20,891666;15,883333;16,6083345;15,1624995;16,650001;15,399999;15,883333;10,875;11,266666;10,158333;11,358334;10,633332;10,875;10,016666
;34190;oupia;34;5;occitanie;43,28862;2,7755632;632;587;618;603;592;603;20,466667;21,574999;19,833332;21,483332;19,833332;20,466667;16,0625005;16,770833;15,433333;16,820833;15,6958325;16,0625005;11,658334;11,966667;11,033334;12,158334;11,558333;11,658334;8,808333
;11269;ouveillan;11;6;occitanie;43,2928276;2,9697773;599;555;584;566;561;566;21,125;22,216667;20,525002;22,133333;20,525002;21,125;16,5375;17,26249925;15,941668;17,3083335;16,1875005;16,5375;11,95;12,3083315;11,358334;12,483334;11,849999;11,95;9,175
;11272;palaja;11;1;occitanie;43,167305;2,3873055;724;673;703;687;679;687;19,608334;20,733332;19;20,633335;19;19,608334;15,2125;15,937499;14,6041665;15,9750005;14,8874995;15,2125;10,816666;11,141666;10,208333;11,316666;10,774999;10,816666;8,791668
;11273;paraza;11;5;occitanie;43,2594757;2,8168547;619;574;605;590;580;590;20,608334;21,741667;20,008333;21,633333;20,008333;20,608334;16,183333;16,9125;15,575;16,9458335;15,833333;16,183333;11,758332;12,083333;11,141667;12,258334;11,658333;11,758332;8,850002
;66134;passa;66;2;occitanie;42,565403;2,8049855;623;548;594;577;561;577;21,008333;22,041666;20,416666;21,933332;20,416666;21,008333;16,3875;17,0499995;15,7625;17,0749995;15,995833;16,3875;11,766667;12,058333;11,108334;12,216667;11,575;11,766667;9,241666
;34194;paulhan;34;5;occitanie;43,5379829;3,4584644;617;570;600;580;572;580;21,291666;22,316666;20,708334;22,291666;20,708334;21,291666;16,7541665;17,479166;16,1833335;17,524999;16,3958335;16,7541665;12,216667;12,641666;11,658333;12,758332;12,083333;12,216667;9,074999
;11274;pauligne;11;1;occitanie;43,0744171;2,1464558;771;709;740;725;716;725;19,641665;20,766666;19,066668;20,658333;19,066668;19,641665;14,8791665;15,608333;14,2791675;15,6249995;14,5541675;14,8791665;10,116668;10,45;9,491667;10,591666;10,041667;10,116668;9,524997
;34196;pegairolles de l escalette;34;1;occitanie;43,8129692;3,3343773;903;834;878;847;837;847;16,675;17,691666;16,033333;17,700003;16,033333;16,675;12,4249995;13,129166;11,80416665;13,183335;12,0333335;12,4249995;8,174999;8,566666;7,5750003;8,666667;8,033334;8,174999;8,500001
;11279;pennautier;11;1;occitanie;43,2512321;2,3139091;729;678;708;693;684;693;19,916666;21,033333;19,308334;20,933332;19,308334;19,916666;15,2958325;16,0166665;14,687501;16,0499995;14,9625005;15,2958325;10,674999;11;10,066668;11,166667;10,616667;10,674999;9,241667
;11280;pepieux;11;6;occitanie;43,2973938;2,6869545;640;596;626;610;602;610;20,591667;21,699999;19,966667;21,616667;19,966667;20,591667;16,004167;16,716666;15,375;16,7625005;15,645834;16,004167;11,416667;11,733333;10,783333;11,908334;11,325001;11,416667;9,175
;66136;perpignan;66;6;occitanie;42,6964417;2,8989778;573;514;554;536;524;536;21,549997;22,608332;20,975;22,5;20,975;21,549997;17,095832;17,7874995;16,483334;17,8083325;16,729167;17,095832;12,641667;12,966667;11,991668;13,116665;12,483334;12,641667;8,90833
;11285;peyriac de mer;11;6;occitanie;43,0900726;2,9491436;594;546;580;563;552;563;20,416666;21,516665;19,808334;21,4;19,808334;20,416666;16,36249875;17,0874985;15,7666665;17,120833;16,0125005;16,36249875;12,3083315;12,658332;11,724999;12,841666;12,216667;12,3083315;8,1083345
;11286;peyriac minervois;11;3;occitanie;43,2936745;2,5662966;682;635;667;651;641;651;20,025002;21,150002;19,433332;21,066666;19,433332;20,025002;15,4916675;16,2125015;14,8833325;16,2624995;15,1624995;15,4916675;10,958333;11,275001;10,333333;11,458333;10,891667;10,958333;9,066669
;34199;pezenas;34;5;occitanie;43,4632912;3,4159887;618;572;602;582;575;582;21,241667;22,266665;20,675001;22,233332;20,675001;21,241667;16,7083335;17,433332;16,129167;17,474999;16,350001;16,7083335;12,175;12,599999;11,583333;12,716666;12,025001;12,175;9,066667
;11288;pezens;11;1;occitanie;43,2548332;2,2482173;741;692;719;704;697;704;19,9;21,016666;19,333334;20,933332;19,333334;19,9;15,2208335;15,9458325;14,625;15,9791665;14,9041665;15,2208335;10,541667;10,874999;9,916666;11,025001;10,474999;10,541667;9,358333
;66140;pezilla la riviere;66;6;occitanie;42,7053185;2,7645674;591;529;567;552;538;552;21,2;22,249998;20,616667;22,133333;20,616667;21,2;16,6833335;17,3541655;16,0624995;17,3749995;16,3083335;16,6833335;12,166667;12,458333;11,508332;12,616666;12;12,166667;9,033333
;66141;pia;66;6;occitanie;42,7491264;2,9148362;564;507;545;531;518;531;21,66667;22,699999;21,091665;22,6;21,091665;21,66667;17,1791685;17,8541665;16,574999;17,895833;16,812499;17,1791685;12,691667;13,008334;12,058333;13,191666;12,533333;12,691667;8,975003
;34201;pierrerue;34;2;occitanie;43,4413986;2,9632032;634;587;619;601;593;601;20,21667;21,316668;19,616667;21,25;19,616667;20,21667;15,8291685;16,5625005;15,2208335;16,595833;15,4875005;15,8291685;11,441667;11,808333;10,825;11,941666;11,358334;11,441667;8,775003
;11289;pieusse;11;1;occitanie;43,0827942;2,2550347;773;711;746;729;722;729;19,158335;20,291668;18,558332;20,166666;18,558332;19,158335;14,6666675;15,4041675;14,0583325;15,425;14,3499985;14,6666675;10,175;10,516667;9,558333;10,683334;10,141665;10,175;8,983335
;34202;pignan;34;3;occitanie;43,5855637;3,7496443;686;632;666;643;633;643;20,466667;21,441668;19,858332;21,4;19,858332;20,466667;16,079167;16,791667;15,487499;16,8124995;15,6999995;16,079167;11,691667;12,141666;11,116666;12,224999;11,541667;11,691667;8,775
;34203;pinet;34;6;occitanie;43,4092331;3,5126724;611;564;595;574;567;574;21,466667;22,449999;20,891668;22,416666;20,891668;21,466667;17,083334;17,8;16,525;17,841666;16,7291675;17,083334;12,700001;13,150001;12,158332;13,266666;12,566667;12,700001;8,766666
;34206;poilhes;34;6;occitanie;43,3044586;3,0893736;595;550;580;562;557;562;21,133333;22,191666;20,566668;22,133333;20,566668;21,133333;16,604167;17,3291665;16,025001;17,370833;16,279168;16,604167;12,075001;12,466667;11,483334;12,608333;11,991668;12,075001;9,058332
;66144;pollestres;66;6;occitanie;42,6374855;2,8728693;581;518;558;540;528;540;21,458334;22,508333;20,866667;22,408333;20,866667;21,458334;16,854167;17,541667;16,2291665;17,566666;16,475001;16,854167;12,25;12,575001;11,591666;12,724999;12,083335;12,25;9,208334
;11293;pomas;11;1;occitanie;43,1072121;2,2808106;753;698;729;713;703;713;19,383335;20,516666;18,8;20,416668;18,8;19,383335;14,95;15,6666665;14,333333;15,7000005;14,6291665;14,95;10,516665;10,816667;9,866666;10,983333;10,458333;10,516665;8,86667
;34207;pomerols;34;6;occitanie;43,4003525;3,5394237;611;564;595;574;567;574;21,466667;22,449999;20,891668;22,416666;20,891668;21,466667;17,083334;17,8;16,525;17,841666;16,7291675;17,083334;12,700001;13,150001;12,158332;13,266666;12,566667;12,700001;8,766666
;30200;pompignan;30;4;occitanie;43,8960075;3,8597693;746;683;720;693;685;693;19,958332;20,925001;19,283335;20,958332;19,283335;19,958332;15,2791665;15,9625005;14,620834;16,0208325;14,841668;15,2791665;10,600001;11;9,958333;11,083333;10,400001;10,600001;9,358331
;30202;pont st esprit;30;7;occitanie;44,2525253;4,639277;863;794;826;812;800;812;20,958332;22,083334;20,249998;22,091667;20,249998;20,958332;15,808333;16,5708335;15,1041655;16,625;15,349999;15,808333;10,658334;11,058333;9,958333;11,158333;10,45;10,658334;10,299998
;66145;ponteilla;66;6;occitanie;42,6327705;2,826257;591;526;567;550;537;550;21,358332;22,408333;20,783335;22,291666;20,783335;21,358332;16,7124995;17,3958325;16,1041675;17,416667;16,350001;16,7124995;12,066667;12,383332;11,425;12,541668;11,916667;12,066667;9,291665
;11295;portel des corbieres;11;3;occitanie;43,0518837;2,906374;614;563;597;581;570;581;20,108332;21,224998;19,533333;21,108334;19,533333;20,108332;16,0833325;16,8041665;15,4958325;16,841667;15,745833;16,0833325;12,058333;12,383335;11,458332;12,575;11,958333;12,058333;8,049999
;30205;pougnadoresse;30;7;occitanie;44,0915756;4,5091009;871;800;835;818;807;818;20,316668;21,341667;19,591667;21,358335;19,591667;20,316668;15,3958335;16,1000005;14,679167;16,1500005;14,9166665;15,3958335;10,474999;10,858334;9,766667;10,941666;10,241666;10,474999;9,841669
;30207;pouzilhac;30;5;occitanie;44,0390434;4,5810533;865;797;829;811;800;811;20,383333;21,341665;19,641665;21,366667;19,641665;20,383333;15,4791665;16,154166;14,766666;16,2125005;14,983333;15,4791665;10,575;10,966667;9,891667;11,058334;10,325001;10,575;9,808333
;34214;pouzolles;34;3;occitanie;43,4793129;3,2737067;625;580;610;592;584;592;20,841665;21,891668;20,266666;21,866667;20,266666;20,841665;16,337499;17,058333;15,766666;17,1125005;15,991666;16,337499;11,833333;12,224998;11,266666;12,358334;11,716666;11,833333;9,008332
;11296;pouzols minervois;11;5;occitanie;43,2849541;2,8125553;619;574;605;590;580;590;20,608334;21,741667;20,008333;21,633333;20,008333;20,608334;16,183333;16,9125;15,575;16,9458335;15,833333;16,183333;11,758332;12,083333;11,141667;12,258334;11,658333;11,758332;8,850002
;34217;prades le lez;34;7;occitanie;43,7074471;3,8649001;690;634;669;646;636;646;20,891665;21,841667;20,241667;21,824999;20,241667;20,891665;16,2749995;16,9624995;15,641667;16,995833;15,85;16,2749995;11,658334;12,083332;11,041667;12,166667;11,458333;11,658334;9,233331
;34218;prades sur vernazobre;34;2;occitanie;43,4581604;2,9768164;634;587;619;601;593;601;20,21667;21,316668;19,616667;21,25;19,616667;20,21667;15,8291685;16,5625005;15,2208335;16,595833;15,4875005;15,8291685;11,441667;11,808333;10,825;11,941666;11,358334;11,441667;8,775003
;34221;puechabon;34;3;occitanie;43,7251091;3,6060982;694;638;674;650;643;650;19,691668;20,691668;19,058334;20,675;19,058334;19,691668;15,4833345;16,1875005;14,858334;16,229167;15,083334;15,4833345;11,275001;11,683333;10,658334;11,783334;11,108334;11,275001;8,416667
