Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total_avril_septembre;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;34327;vendargues;34;5;occitanie;43,6606941;3,9626384;274;234;241;233;250;241;27,500002;28,283335;26,833334;29,033333;27,533335;27,533335;22,2333335;22,5250015;21,491667;23,3000005;22,116667;22,2333335;16,966665;16,766668;16,15;17,566668;16,699999;16,766668;10,766667
;34328;vendemian;34;3;occitanie;43,5788994;3,5629752;266;225;233;224;240;233;26,599998;27,550001;26,050001;28,300003;26,699999;26,699999;21,6916655;22,0666675;21,033333;22,8583345;21,6499995;21,6916655;16,783333;16,583334;16,016665;17,416666;16,6;16,6;10,099999
;34329;vendres;34;6;occitanie;43,2581635;3,2270787;236;201;211;202;216;211;26,949999;27,949999;26,383337;28,683334;27,099998;27,099998;22,241666;22,6499995;21,5750015;23,4916675;22,266665;22,266665;17,533333;17,35;16,766666;18,300001;17,433332;17,433332;9,666666
;30342;venejan;30;5;occitanie;44,1986427;4,6684785;381;338;332;330;346;338;27,833334;28,916666;27,166666;29,699999;27,983335;27,983335;21,9833335;22,433333;21,2499995;23,1916655;21,9666675;21,9833335;16,133333;15,95;15,333333;16,683332;15,95;15,95;12,033335
;11404;ventenac cabardes;11;1;occitanie;43,2754478;2,2823184;309;271;279;267;281;279;26,15;27,316666;25,583334;28,050001;26,366669;26,366669;20,7500005;21,1749995;20,0916665;22,0333335;20,8416675;20,8416675;15,350001;15,033333;14,599999;16,016666;15,316666;15,316666;11,050003
;11405;ventenac en minervois;11;6;occitanie;43,2518463;2,8566098;249;218;227;216;228;227;26,9;27,983332;26,266668;28,733335;27,050001;27,050001;21,8083335;22,199999;21,0916665;23,058334;21,8249995;21,8249995;16,716667;16,416666;15,916665;17,383333;16,599998;16,599998;10,450003
;30344;vergeze;30;5;occitanie;43,7370338;4,2333546;299;256;266;255;271;266;28,15;28,9;27,41667;29,633337;28,116667;28,15;22,7;22,958333;21,8916685;23,7000025;22,5083335;22,7;17,25;17,016666;16,366667;17,766668;16,9;17,016666;11,133334
;30346;vers pont du gard;30;5;occitanie;43,9671669;4,5193105;348;305;308;300;318;308;27,58333;28,433332;26,83333;29,199999;27,599998;27,599998;22,008332;22,291666;21,174998;23,0583325;21,841666;22,008332;16,433334;16,15;15,516666;16,916666;16,083334;16,15;11,449998
;11408;verzeille;11;1;occitanie;43,1200714;2,3292077;321;281;289;277;292;289;25,516665;26,733332;24,933334;27,400002;25,783333;25,783333;20,433332;20,8833325;19,7416665;21,741668;20,558333;20,558333;15,349999;15,033333;14,549999;16,083334;15,333333;15,333333;10,45
;30347;vestric et candiac;30;5;occitanie;43,73592;4,2643423;299;256;266;255;271;266;28,216667;28,966665;27,483332;29,716667;28,166666;28,216667;22,7416665;23,0083325;21,9249995;23,758334;22,5583325;22,7416665;17,266666;17,05;16,366667;17,800001;16,949999;17,05;11,166667
;34332;vias;34;6;occitanie;43,3130646;3,3991437;238;202;213;202;217;213;27,133331;28,133337;26,566666;28,849998;27,283335;27,283335;22,324998;22,758335;21,6749995;23,5666655;22,333334;22,333334;17,516665;17,383333;16,783333;18,283333;17,383333;17,383333;9,900002
;34333;vic la gardiole;34;3;occitanie;43,4863014;3,8039405;248;210;219;210;224;219;26,533333;27,35;25,949999;28,116669;26,6;26,6;22,2249995;22,5750005;21,574999;23,3583345;22,175;22,2249995;17,916666;17,800001;17,199999;18,6;17,75;17,800001;8,799999
;11410;villalier;11;1;occitanie;43,2524452;2,4186082;299;261;271;257;272;271;26,316666;27,449997;25,699999;28,183334;26,516665;26,516665;20,9999995;21,4166645;20,299999;22,2750005;21,083333;21,083333;15,683333;15,383332;14,899999;16,366667;15,650001;15,650001;10,866664
;11414;villar en val;11;3;occitanie;43,0813332;2,4452031;367;320;332;314;334;332;23,416666;24,550001;22,766665;25,25;23,65;23,65;18,866666;19,2833335;18,1333325;20,1333335;18,9666665;18,9666665;14,316666;14,016666;13,5;15,016667;14,283333;14,283333;9,366667
;11417;villarzel du razes;11;1;occitanie;43,1423721;2,2026923;355;306;318;302;320;318;24,949999;26,166666;24,383333;26,849998;25,199999;25,199999;19,8;20,266666;19,1583335;21,1249995;19,933333;19,933333;14,650001;14,366666;13,933334;15,400001;14,666667;14,650001;10,549998
;11425;villegailhenc;11;1;occitanie;43,2716446;2,3470132;305;265;274;262;276;274;26,216667;27,366667;25,633333;28,1;26,449999;26,449999;20,8666665;21,2916655;20,1916665;22,141666;20,9749995;20,9749995;15,516666;15,216664;14,75;16,183332;15,5;15,5;10,949999
;11426;villegly;11;1;occitanie;43,293354;2,4368961;313;273;283;270;285;283;25,65;26,816668;25,083334;27,566666;25,916666;25,916666;20,4666665;20,883334;19,791667;21,7416665;20,583333;20,583333;15,283333;14,95;14,5;15,916667;15,25;15,25;10,666666
;11427;villelongue d aude;11;1;occitanie;43,0559425;2,0920162;364;316;327;310;328;327;25,183334;26,400002;24,633333;27,066666;25,433334;25,433334;19,883333;20,341668;19,2249995;21,191666;20,0000005;20,0000005;14,583332;14,283334;13,816666;15,316666;14,566667;14,566667;10,866667
;11429;villemoustaussou;11;1;occitanie;43,2496071;2,3660562;300;261;269;257;272;269;26,4;27,583334;25,816666;28,316668;26,65;26,65;21,10833425;21,5583335;20,4499995;22,4250015;21,23333425;21,23333425;15,8166685;15,533333;15,083333;16,533335;15,8166685;15,8166685;10,8333315
;66227;villeneuve de la raho;66;6;occitanie;42,639843;2,9105191;231;199;215;199;210;210;27,099998;28,099998;26,383331;28,75;27,266665;27,266665;22,3166665;22,699999;21,508332;23,466667;22,316666;22,3166665;17,533335;17,3;16,633333;18,183334;17,366667;17,366667;9,899998
;11431;villeneuve les corbieres;11;2;occitanie;42,9585495;2,7697163;263;229;241;227;240;240;25,583334;26,65;24,9;27,366669;25,75;25,75;20,916667;21,3;20,1499995;22,1416685;20,95;20,95;16,25;15,95;15,399999;16,916668;16,15;16,15;9,6
;34337;villeneuve les maguelone;34;5;occitanie;43,5258102;3,8582342;253;212;221;214;229;221;26,866669;27,66667;26,266668;28,400002;26,9;26,9;22,241668;22,583336;21,5750005;23,3416675;22,15;22,241668;17,616667;17,500002;16,883333;18,283333;17,4;17,500002;9,399998
;11433;villeneuve minervois;11;1;occitanie;43,3294144;2,4685557;307;268;278;265;280;278;25,75;26,900002;25,15;27,633333;26;26;20,566667;20,9833345;19,883334;21,833334;20,683334;20,683334;15,383334;15,066667;14,616668;16,033335;15,366668;15,366668;10,633332
;11436;villeseque des corbieres;11;3;occitanie;43,0181732;2,8576889;257;224;233;220;234;233;25,550001;26,616667;24,866667;27,316668;25,66667;25,66667;21,041668;21,4416665;20,291667;22,283334;21,0583345;21,0583345;16,533335;16,266666;15,716667;17,25;16,449999;16,449999;9,216671
;11437;villesequelande;11;1;occitanie;43,233017;2,2302043;309;271;280;267;281;280;26,1;27,266668;25,533333;28;26,333334;26,333334;20,7250005;21,158334;20,066667;22,0250005;20,85;20,85;15,350001;15,05;14,600001;16,050001;15,366666;15,350001;10,983333
;11438;villesiscle;11;1;occitanie;43,2279854;2,0894372;334;291;300;286;303;300;26,133333;27,366667;25,6;28,066666;26,383333;26,383333;20,6;21,0666665;19,9583335;21,916666;20,733333;20,733333;15,066667;14,766666;14,316667;15,766666;15,083333;15,066667;11,316666
;34341;villeveyrac;34;3;occitanie;43,5005646;3,5936966;264;223;231;222;238;231;26,5;27,416666;25,949999;28,166666;26,633333;26,633333;21,6916665;22,075;21,0583325;22,866667;21,675;21,6916665;16,883333;16,733334;16,166666;17,566668;16,716667;16,733334;9,899999
;11441;vinassan;11;6;occitanie;43,2054901;3,0956552;240;207;216;205;219;216;26,300001;27,333334;25,683334;28,050003;26,449999;26,449999;21,6833345;22,1000005;20,991667;22,925002;21,699999;21,699999;17,066668;16,866667;16,3;17,800001;16,949999;16,949999;9,5
