Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;30275;st just et vacquieres;30;5;occitanie;44,1004028;4,2358413;825;792;740;761;756;761;20,566666;21,341667;19,85;22,216667;20,65;20,65;15,6708335;16,095834;14,8791665;16,920833;15,6541665;15,6708335;10,775001;10,850001;9,908333;11,624999;10,658333;10,775001;9,874999
;30277;st laurent de carnols;30;7;occitanie;44,2256927;4,5318117;888;858;795;819;815;819;20,475;21,31667;19,741665;22,216667;20,6;20,6;15,6541665;16,1166685;14,841666;16,9583335;15,666667;15,666667;10,833333;10,916667;9,941667;11,7;10,733334;10,833333;9,766667
;11351;st laurent de la cabrerisse;11;3;occitanie;43,0833969;2,7140377;644;620;589;615;601;615;20,691668;21,491667;19,974998;22,233332;20,8;20,8;16,391667;16,779167;15,6124995;17,591666;16,4458335;16,4458335;12,091666;12,066667;11,250001;12,95;12,091667;12,091666;8,708334
;30279;st laurent la vernede;30;7;occitanie;44,1113586;4,4614291;876;851;789;814;802;814;20,516665;21,266668;19,766668;22,141668;20,574999;20,574999;15,6583325;16,066668;14,8416675;16,883334;15,616666;15,6583325;10,8;10,866668;9,916667;11,625;10,658333;10,8;9,774999
;30281;st mamert du gard;30;7;occitanie;43,8832092;4,1733856;781;753;704;727;719;727;21,091665;21,75;20,349998;22,591667;21,1;21,1;16,312499;16,6750005;15,4999995;17,4625;16,229167;16,312499;11,533333;11,600001;10,650001;12,333333;11,358334;11,533333;9,566667
;11353;st marcel sur aude;11;6;occitanie;43,2512779;2,9243054;593;574;544;565;557;565;21,65;22,441668;20,975;23,20833;21,775;21,775;17,1125;17,5125015;16,366667;18,3291655;17,170833;17,170833;12,575;12,583335;11,758334;13,450001;12,566666;12,575;9,2
;66184;st martin de fenouillet;66;2;occitanie;42,7848969;2,4784799;744;695;683;706;688;695;19,083334;19,824999;18,341667;20,533333;19,199999;19,199999;14,7791665;15,141666;13,9708335;15,904166;14,8374995;14,8374995;10,474999;10,458333;9,6;11,274999;10,475;10,474999;8,725
;34274;st martin de londres;34;4;occitanie;43,7926407;3,7079682;703;675;639;655;649;655;20,108335;20,824999;19,416666;21,658333;20,158333;20,158333;15,8125;16,1958325;15,0583335;16,9916665;15,7791675;15,8125;11,516665;11,566666;10,700001;12,325;11,400002;11,516665;8,641668
;11355;st martin de villereglan;11;1;occitanie;43,1038666;2,2112057;759;732;695;718;710;718;20,033335;20,883333;19,325;21,608332;20,216665;20,216665;15,4791675;15,8875;14,7;16,695833;15,5916655;15,5916655;10,925;10,891667;10,075;11,783334;10,966666;10,925;9,291665
;34276;st mathieu de treviers;34;4;occitanie;43,7696838;3,8701158;708;682;642;662;653;662;20,925001;21,608332;20,241667;22,416666;20,958334;20,958334;16,3916675;16,766666;15,633333;17,5499995;16,3375;16,3916675;11,858334;11,925;11,024999;12,683333;11,716666;11,858334;9,1
;30285;st maurice de cazevieille;30;5;occitanie;44,0349655;4,242394;799;770;718;738;733;738;21,183334;21,908333;20,458334;22,78333;21,233334;21,233334;16,1958345;16,5833325;15,391667;17,4041645;16,141667;16,1958345;11,208335;11,258332;10,325;12,024999;11,05;11,208335;10,024999
;30286;st maximin;30;5;occitanie;43,9881401;4,4559422;818;792;739;761;752;761;21,441666;22,125;20,683332;22,95833;21,45833;21,45833;16,5041665;16,8958335;15,6708325;17,6791645;16,4333315;16,5041665;11,566667;11,666667;10,658333;12,399999;11,408333;11,566667;9,891663
;30289;st nazaire des gardies;30;5;occitanie;43,9805069;4,0156884;741;711;666;688;682;688;21,141666;21,866669;20,433332;22,741667;21,208332;21,208332;16,2458325;16,6208345;15,4541655;17,458333;16,2083325;16,2458325;11,349999;11,375;10,474999;12,174999;11,208333;11,349999;9,858333
;34281;st pargoire;34;3;occitanie;43,5314941;3,543561;654;633;595;617;606;617;21,083332;21,791666;20,483332;22,574999;21,166666;21,166666;16,737499;17,154166;16,054166;17,933333;16,754166;16,754166;12,391666;12,516666;11,625;13,291667;12,341666;12,391666;8,775
;66187;st paul de fenouillet;66;3;occitanie;42,8207016;2,507417;699;655;643;663;647;655;20,008333;20,775;19,258333;21,466667;20,133333;20,133333;15,6208335;15,991666;14,8083335;16,745833;15,670833;15,670833;11,233334;11,208332;10,358334;12,024999;11,208333;11,208333;8,925
;30355;st paul les fonts;30;5;occitanie;44,0761452;4,6167216;863;840;782;804;792;804;21,066668;21,800001;20,316666;22,633333;21,099998;21,099998;16,079167;16,479167;15,241666;17,275;16,0041655;16,079167;11,091666;11,158333;10,166666;11,916667;10,908333;11,091666;10,008332
;30290;st paulet de caisson;30;7;occitanie;44,2609291;4,5867329;868;841;776;800;797;800;21,291666;22,166666;20,574999;23,058334;21,424997;21,424997;16,1666665;16,645833;15,366666;17,4916665;16,1874985;16,1874985;11,041667;11,125;10,158333;11,924999;10,95;11,041667;10,38333
;11364;st polycarpe;11;1;occitanie;43,0324478;2,3004062;848;809;776;799;790;799;18,433332;19,258335;17,725;19,991667;18,591667;18,591667;14,108333;14,5125005;13,333334;15,304167;14,2083335;14,2083335;9,783334;9,766666;8,941668;10,616667;9,825;9,783334;8,808333
;34285;st pons de mauchiens;34;3;occitanie;43,5092621;3,5135107;641;617;585;603;592;603;21,4;22,133333;20,8;22,925001;21,5;21,5;16,941667;17,3624995;16,2624995;18,1541675;16,975;16,975;12,483334;12,591666;11,724999;13,383334;12,45;12,483334;9,016666
;30294;st privat des vieux;30;5;occitanie;44,1420059;4,1305523;796;761;710;733;729;733;20,749998;21,558332;20,074999;22,45833;20,866667;20,866667;15,8583325;16,2916665;15,0874995;17,1291645;15,854167;15,8583325;10,966667;11,025001;10,1;11,799999;10,841667;10,966667;9,9
;30295;st quentin la poterie;30;7;occitanie;44,0572014;4,4384594;850;823;765;790;780;790;20,9;21,65;20,158333;22,491667;20,974998;20,974998;15,9666665;16,379167;15,1499995;17,1875005;15,929165;15,9666665;11,033333;11,108334;10,141666;11,883334;10,883332;11,033333;9,941665
;34287;st saturnin de lucian;34;3;occitanie;43,7025108;3,4661787;653;626;591;610;603;610;20,975;21,725;20,35;22,541664;21,083334;21,083334;16,504167;16,916667;15,7916665;17,7166655;16,525;16,525;12,033334;12,108334;11,233333;12,891667;11,966666;12,033334;9,05
;30299;st siffret;30;5;occitanie;44,0154419;4,4685078;848;821;765;788;778;788;21,133333;21,824999;20,358335;22,691668;21,141668;21,141668;16,1833335;16,549999;15,3416675;17,3625005;16,0958335;16,1833335;11,233334;11,274999;10,325;12,033333;11,049999;11,233334;9,908334
;34289;st thibery;34;6;occitanie;43,3924561;3,4007108;603;582;553;571;562;571;21,916666;22,658333;21,325003;23,425001;22,033333;22,033333;17,383332;17,8;16,708335;18,587501;17,425;17,425;12,849998;12,941667;12,091667;13,750001;12,816667;12,849998;9,183335
;30228;ste anastasie;30;5;occitanie;43,9313393;4,3421683;815;787;738;757;748;757;21,225;21,900002;20,475;22,75;21,25;21,25;16,429167;16,7916675;15,608333;17,6000005;16,35;16,429167;11,633334;11,683333;10,741666;12,450001;11,45;11,633334;9,616666
;11340;ste eulalie;11;1;occitanie;43,2432175;2,20541;743;719;683;703;698;703;20,441668;21,291666;19,775;22,049997;20,608334;20,608334;15,745834;16,1624995;14,9958325;16,974998;15,8458335;15,8458335;11,05;11,033333;10,216665;11,899999;11,083333;11,05;9,558334
;11366;ste valiere;11;6;occitanie;43,2745514;2,8452199;607;590;558;581;572;581;21,341667;22,125;20,658335;22,891668;21,450003;21,450003;16,825;17,2083335;16,0666665;18,0208345;16,866668;16,866668;12,308333;12,291667;11,474998;13,150001;12,283333;12,291667;9,158336
;34307;sussargues;34;7;occitanie;43,7097244;3,9935768;715;691;651;670;659;670;21,425001;22,066668;20,725;22,883333;21,441668;21,441668;16,6458345;16,99999975;15,8833325;17,795833;16,5750005;16,6458345;11,866668;11,9333315;11,041665;12,708333;11,708333;11,866668;9,575
;11386;talairan;11;3;occitanie;43,030056;2,6696219;700;671;642;668;654;668;19,683332;20,483335;18,975;21,225;19,833334;19,833334;15,524999;15,9041675;14,7500005;16,7208335;15,595834;15,595834;11,366666;11,325;10,525001;12,216667;11,358334;11,358334;8,475
;66205;tautavel;66;3;occitanie;42,8135757;2,7193625;621;587;571;595;579;587;20,966665;21,699999;20,2;22,425001;21,041666;21,041666;16,595832;16,941666;15,7666665;17,7208335;16,5958335;16,5958335;12,224999;12,183333;11,333333;13,016666;12,150001;12,183333;8,858333
;30326;tavel;30;5;occitanie;44,0093193;4,6927929;847;826;769;790;778;790;21,258333;21,949999;20,475;22,758333;21,266666;21,266666;16,2833335;16,649999;15,4208335;17,4375005;16,1791665;16,2833335;11,308334;11,349999;10,366667;12,116668;11,091667;11,308334;9,958332
;66207;terrats;66;2;occitanie;42,6027565;2,75984;602;554;555;576;553;555;21,641665;22,358335;20,85;23,016665;21,716667;21,716667;16,941665;17,291668;16,0916665;18,016665;16,933334;16,941665;12,241665;12,225001;11,333333;13,016665;12,150001;12,225001;9,491666
;34309;teyran;34;7;occitanie;43,684742;3,9287095;696;675;635;653;644;653;21,541666;22,200003;20,875;23;21,558332;21,558332;16,775;17,150002;16,0375;17,9375;16,716666;16,775;12,008334;12,100001;11,2;12,875;11,875;12,008334;9,549998
;11390;thezan des corbieres;11;3;occitanie;43,0893059;2,7833378;642;617;587;613;601;613;20,6;21,391668;19,9;22,15;20,708334;20,708334;16,3458335;16,733334;15,5833335;17,5583335;16,4041675;16,4041675;12,091667;12,075;11,266667;12,966667;12,100001;12,091667;8,616667
;34310;thezan les beziers;34;5;occitanie;43,4133682;3,1574225;592;573;544;561;554;561;21,733332;22,508333;21,108332;23,299997;21,833334;21,833334;17,1666655;17,5708335;16,4499995;18,374999;17,2041675;17,2041675;12,599999;12,633334;11,791667;13,450001;12,575001;12,599999;9,233335
;30328;theziers;30;5;occitanie;43,9039383;4,6270952;786;767;718;737;725;737;22,174997;22,783333;21,358335;23,566668;22,125;22,174997;17,129165;17,4583335;16,254168;18,2333345;16,991667;17,129165;12,083333;12,133334;11,150001;12,900001;11,858334;12,083333;10,091664
;66210;thuir;66;6;occitanie;42,6433067;2,7585816;581;537;534;559;537;537;21,783333;22,508331;21,016668;23,191668;21,858335;21,858335;17,1625;17,4999985;16,316668;18,245834;17,145834;17,1625;12,541667;12,491666;11,616668;13,3;12,433333;12,491666;9,366669
;30330;tornac;30;5;occitanie;44,0187721;3,9849014;764;733;688;709;702;709;20,391666;21,133333;19,675;21,991669;20,449999;20,449999;15,7166665;16,1083325;14,9208335;16,920835;15,683333;15,7166665;11,041667;11,083332;10,166667;11,850001;10,916667;11,041667;9,408332
;34311;tourbes;34;6;occitanie;43,4428253;3,3732753;618;595;565;583;575;583;21,708334;22,466665;21,108334;23,233335;21,808334;21,808334;17,13750125;17,566666;16,466667;18,3500005;17,1750005;17,1750005;12,5666685;12,666667;11,825;13,466666;12,541667;12,5666685;9,2416655
;11392;tournissan;11;3;occitanie;43,0840759;2,6602621;663;641;609;633;621;633;20,333334;21,141668;19,625002;21,891665;20,475;20,475;16,0875005;16,4708335;15,308334;17,2958325;16,175;16,175;11,841667;11,799999;10,991666;12,7;11,875;11,841667;8,633333
;11393;tourouzelle;11;6;occitanie;43,2471046;2,7266481;622;604;572;595;587;595;21,158335;21,966665;20,449999;22,724998;21,266666;21,266666;16,7291675;17,120833;15,954166;17,929166;16,7833325;16,7833325;12,3;12,275001;11,458333;13,133334;12,299999;12,299999;8,966667
;11396;trausse;11;3;occitanie;43,318222;2,569016;680;659;625;649;643;649;20,575;21,391668;19,891668;22,175001;20,708334;20,708334;16,029167;16,4208345;15,262501;17,241667;16,108333;16,108333;11,483334;11,450001;10,633334;12,308333;11,508332;11,483334;9,225
;11397;trebes;11;1;occitanie;43,2054062;2,4597764;684;662;630;650;640;650;20,45;21,275;19,766666;22,033333;20,616667;20,616667;16,066667;16,4749995;15,3125;17,283333;16,1750005;16,1750005;11,683334;11,674999;10,858334;12,533333;11,733334;11,683334;8,933333
;30331;tresques;30;7;occitanie;44,1173515;4,5930853;844;819;762;786;776;786;21,516668;22,266665;20,766666;23,133333;21,566666;21,566666;16,445834;16,8499995;15,6208325;17,675;16,4;16,445834;11,375;11,433334;10,474999;12,216667;11,233334;11,375;10,191666
;66214;tresserre;66;2;occitanie;42,5559158;2,8377895;583;535;539;560;538;539;21,85;22,550001;21,058332;23,216665;21,908333;21,908333;17,1916665;17,5375;16,3541665;18,274999;17,166666;17,1916665;12,533333;12,524999;11,650001;13,333333;12,424999;12,524999;9,383334
;66215;trevillach;66;2;occitanie;42,7093582;2,5089872;764;710;701;724;704;710;18,908335;19,650002;18,15;20,35;19,033335;19,033335;14,5375005;14,9166675;13,725;15,6624995;14,604167;14,604167;10,166666;10,183333;9,3;10,974999;10,174999;10,174999;8,858336
;66217;trouillas;66;6;occitanie;42,6064224;2,8200576;590;544;544;567;543;544;21,866669;22,566666;21,083332;23,225;21,925001;21,925001;17,133335;17,479166;16,2916665;18,2041665;17,116667;17,133335;12,400001;12,391666;11,500001;13,183333;12,308333;12,391666;9,533335
;11401;tuchan;11;3;occitanie;42,9062767;2,7277803;641;608;587;614;597;608;20,324999;21,091667;19,574999;21,799997;20,433334;20,433334;16,141666;16,5083335;15,320833;17,2833315;16,170834;16,170834;11,958333;11,925;11,066667;12,766666;11,908334;11,925;8,508334
;34316;usclas du bosc;34;2;occitanie;43,7284126;3,3993502;698;669;633;653;647;653;19,591667;20,35;18,941666;21,175001;19,683332;19,683332;15,4125;15,816667;14,679166;16,6125005;15,4249995;15,4249995;11,233333;11,283334;10,416666;12,05;11,166667;11,233333;8,449999
;30334;uzes;30;7;occitanie;44,0132179;4,4162507;825;795;742;766;757;766;21,416666;22,125;20,666666;23;21,45833;21,45833;16,3749995;16,754167;15,5541665;17,5750005;16,308332;16,3749995;11,333333;11,383334;10,441667;12,150001;11,158334;11,333333;10,124997
;34318;vacquieres;34;4;occitanie;43,829216;3,950706;720;696;653;673;664;673;21,016665;21,675001;20,308332;22,5;21,033335;21,033335;16,3208325;16,6791675;15,5374995;17,4791665;16,2625005;16,3208325;11,625;11,683334;10,766667;12,458333;11,491666;11,625;9,408335
;11251;val de dagne;11;3;occitanie;43,1335526;2,5489652;712;689;652;677;665;677;19,866667;20,691668;19,183332;21,441666;20,033333;20,033333;15,5541675;15,9458345;14,795833;16,7624995;15,654167;15,654167;11,241668;11,200001;10,408334;12,083333;11,275001;11,241668;8,791665
;34322;valflaunes;34;4;occitanie;43,8018761;3,8623068;748;721;678;698;690;698;20,333334;21,008333;19,65;21,841667;20,366665;20,366665;15,8375;16,1916665;15,066667;16,995833;15,7874985;15,8375;11,341666;11,375;10,483334;12,149999;11,208332;11,341666;9,024999
;30340;valliguieres;30;5;occitanie;44,0083771;4,5898519;868;845;787;808;797;808;20,758335;21,441666;19,983332;22,283335;20,758333;20,758335;15,900001;16,2749995;15,058332;17,0833345;15,804166;15,900001;11,041667;11,108333;10,133332;11,883334;10,849999;11,041667;9,716668
;34325;valros;34;6;occitanie;43,4193535;3,3612881;618;595;565;583;575;583;21,708334;22,466665;21,108334;23,233335;21,808334;21,808334;17,13750125;17,566666;16,466667;18,3500005;17,1750005;17,1750005;12,5666685;12,666667;11,825;13,466666;12,541667;12,5666685;9,2416655
;30341;vauvert;30;6;occitanie;43,6256256;4,3058801;727;707;667;684;673;684;21,974998;22,550001;21,258333;23,341667;21,950003;21,974998;17,3374995;17,6708345;16,5625005;18,45;17,2333345;17,3374995;12,700001;12,791668;11,866668;13,558333;12,516666;12,700001;9,274997
;34327;vendargues;34;5;occitanie;43,6606941;3,9626384;690;669;629;649;638;649;21,933334;22,574999;21,25;23,35;21,975004;21,975004;17,05833275;17,425;16,3125;18,1958335;17,012502;17,05833275;12,1833315;12,275001;11,375;13,041667;12,05;12,1833315;9,7916725
;34328;vendemian;34;3;occitanie;43,5788994;3,5629752;656;631;596;615;606;615;21,091665;21,825003;20,483334;22,6;21,175;21,175;16,683333;17,0958345;15,995833;17,8791665;16,6916665;16,6916665;12,275001;12,366666;11,508332;13,158333;12,208333;12,275001;8,899999
;34329;vendres;34;6;occitanie;43,2581635;3,2270787;590;570;540;562;551;562;21,6;22,366667;20,983335;23,099998;21,70833;21,70833;17,3750005;17,7916665;16,6833345;18,583332;17,424998;17,424998;13,150001;13,216666;12,383334;14,066666;13,141666;13,150001;8,558329
;30342;venejan;30;5;occitanie;44,1986427;4,6684785;852;833;767;794;785;794;21,458334;22,258337;20,716665;23,133331;21,541666;21,541666;16,4041665;16,8416685;15,587499;17,670832;16,3833325;16,4041665;11,349999;11,425;10,458333;12,208333;11,224999;11,349999;10,191667
;11404;ventenac cabardes;11;1;occitanie;43,2754478;2,2823184;728;705;670;691;685;691;20,483332;21,316668;19,808334;22,099998;20,65;20,65;15,8166665;16,2208335;15,0666675;17,0416655;15,925;15,925;11,150001;11,124999;10,325001;11,983333;11,2;11,150001;9,499999
;11405;ventenac en minervois;11;6;occitanie;43,2518463;2,8566098;607;590;558;581;572;581;21,341667;22,125;20,658335;22,891668;21,450003;21,450003;16,825;17,2083335;16,0666665;18,0208345;16,866668;16,866668;12,308333;12,291667;11,474998;13,150001;12,283333;12,291667;9,158336
;30344;vergeze;30;5;occitanie;43,7370338;4,2333546;738;713;672;691;680;691;22,283333;22,908335;21,558334;23,675001;22,275002;22,283333;17,3333325;17,683334;16,5500005;18,441667;17,233334;17,3333325;12,383332;12,458333;11,541667;13,208333;12,191666;12,383332;9,900001
;30346;vers pont du gard;30;5;occitanie;43,9671669;4,5193105;827;802;750;770;762;770;21,458334;22,141668;20,691664;22,966665;21,474998;21,474998;16,55;16,908334;15,7083315;17,7083325;16,449998;16,55;11,641666;11,675;10,724999;12,45;11,424998;11,641666;9,833332
;11408;verzeille;11;1;occitanie;43,1200714;2,3292077;741;716;679;704;695;704;20,050001;20,916666;19,366667;21,625002;20,233334;20,233334;15,5875005;16,004166;14,8208335;16,795834;15,7000005;15,7000005;11,125;11,091666;10,275;11,966666;11,166667;11,125;9,108334
;30347;vestric et candiac;30;5;occitanie;43,73592;4,2643423;743;718;675;696;684;696;22,316666;22,933334;21,591667;23,725;22,291666;22,316666;17,3458325;17,7000005;16,558333;18,4708335;17,254166;17,3458325;12,374999;12,466667;11,524999;13,216667;12,216666;12,374999;9,941667
;34332;vias;34;6;occitanie;43,3130646;3,3991437;590;570;542;561;550;561;21,758333;22,541666;21,183332;23,275;21,891668;21,891668;17,4083335;17,8625;16,7583325;18,633334;17,4666675;17,4666675;13,058334;13,183334;12,333333;13,991668;13,041667;13,058334;8,833334
;34333;vic la gardiole;34;3;occitanie;43,4863014;3,8039405;633;614;580;599;585;599;21,275;21,950003;20,683332;22,724998;21,341667;21,341667;17,308333;17,7166685;16,649999;18,4874995;17,3125;17,3125;13,341666;13,483334;12,616666;14,250001;13,283333;13,341666;8,000001
;11410;villalier;11;1;occitanie;43,2524452;2,4186082;702;678;646;665;660;665;20,633333;21,458334;19,933334;22,216667;20,78333;20,78333;16,0333335;16,4374995;15,2625;17,2500005;16,124998;16,124998;11,433334;11,416665;10,591666;12,283334;11,466666;11,433334;9,349996
;11414;villar en val;11;3;occitanie;43,0813332;2,4452031;823;790;755;778;771;778;18,25;19,058334;17,55;19,783333;18,4;18,4;14,191666;14,579167;13,4083335;15,375;14,2833335;14,2833335;10,133332;10,1;9,266667;10,966667;10,166667;10,133332;8,266668
;11417;villarzel du razes;11;1;occitanie;43,1423721;2,2026923;795;763;726;748;743;748;19,525;20,400002;18,85;21,124998;19,708334;19,708334;14,9999995;15,425001;14,2500005;16,2333325;15,125;15,125;10,474999;10,45;9,650001;11,341667;10,541666;10,474999;9,233335
;11425;villegailhenc;11;1;occitanie;43,2716446;2,3470132;717;693;658;678;673;678;20,550001;21,374998;19,866667;22,15;20,708334;20,708334;15,925;16,3333325;15,1666665;17,1458335;16,020833;16,020833;11,299999;11,291667;10,466666;12,141667;11,333332;11,299999;9,408335
;11426;villegly;11;1;occitanie;43,293354;2,4368961;728;703;669;690;685;690;20,066668;20,9;19,4;21,683332;20,241667;20,241667;15,5541675;15,95;14,8041665;16,774999;15,6625;15,6625;11,041667;11;10,208333;11,866666;11,083333;11,041667;9,2
;11427;villelongue d aude;11;1;occitanie;43,0559425;2,0920162;786;751;720;738;733;738;19,783335;20,633333;19,091667;21,349998;19,958332;19,958332;15,066667;15,470833;14,291667;16,2708325;15,1708325;15,1708325;10,349999;10,308333;9,491667;11,191667;10,383333;10,349999;9,608333
;11429;villemoustaussou;11;1;occitanie;43,2496071;2,3660562;707;683;648;669;664;669;20,733334;21,566666;20,033335;22,333334;20,891666;20,891666;16,1666675;16,5749995;15,408334;17,395833;16,275;16,275;11,600001;11,583333;10,783333;12,458332;11,658334;11,600001;9,291665
;66227;villeneuve de la raho;66;6;occitanie;42,639843;2,9105191;556;516;510;532;511;516;22,116663;22,858335;21,383331;23,525;22,216665;22,216665;17,579165;17,945834;16,766666;18,675;17,587499;17,587499;13,041667;13,033333;12,150001;13,825;12,958333;13,033333;9,183332
;11431;villeneuve les corbieres;11;2;occitanie;42,9585495;2,7697163;642;612;588;615;599;612;20,358334;21,124998;19,625;21,85;20,458332;20,458332;16,1374995;16,504166;15,3458335;17,295834;16,174999;16,174999;11,916665;11,883334;11,066667;12,741668;11,891666;11,891666;8,566666
;34337;villeneuve les maguelone;34;5;occitanie;43,5258102;3,8582342;644;622;588;609;595;609;21,525002;22,183334;20,900002;22,933334;21,558332;21,558332;17,237502;17,6333335;16,554167;18,3916675;17,212499;17,237502;12,950002;13,083333;12,208332;13,850001;12,866666;12,950002;8,60833
;11433;villeneuve minervois;11;1;occitanie;43,3294144;2,4685557;719;695;661;683;677;683;20,141666;20,966667;19,458334;21,733332;20,325;20,325;15,6375;16,0375;14,8875005;16,849998;15,754167;15,754167;11,133334;11,108333;10,316667;11,966664;11,183334;11,133334;9,191666
;11436;villeseque des corbieres;11;3;occitanie;43,0181732;2,8576889;633;609;577;605;591;605;20,35;21,133333;19,641666;21,841667;20,441668;20,441668;16,275;16,6625;15,508333;17,45;16,3208345;16,3208345;12,2;12,191667;11,375;13,058333;12,200001;12,2;8,241668
;11437;villesequelande;11;1;occitanie;43,233017;2,2302043;735;711;677;697;691;697;20,458334;21,283333;19,775;22,033333;20,616667;20,616667;15,808334;16,2124995;15,05;17,0166665;15,920833;15,920833;11,158334;11,141666;10,325;12;11,224999;11,158334;9,458333
;11438;villesiscle;11;1;occitanie;43,2279854;2,0894372;758;731;697;714;711;714;20,516668;21,391665;19,85;22,133333;20,691668;20,691668;15,687501;16,112499;14,9333335;16,9166665;15,800001;15,800001;10,858334;10,833333;10,016667;11,7;10,908334;10,858334;9,833334
;34341;villeveyrac;34;3;occitanie;43,5005646;3,5936966;660;637;603;622;611;622;21,041666;21,775;20,449999;22,550001;21,141666;21,141666;16,7291665;17,1541665;16,066666;17,93333475;16,758333;16,758333;12,416667;12,533333;11,683333;13,3166685;12,375;12,416667;8,724999
;11441;vinassan;11;6;occitanie;43,2054901;3,0956552;599;581;548;572;561;572;20,983335;21,766668;20,341667;22,491667;21,1;21,1;16,8416675;17,2625;16,133333;18,041667;16,9000005;16,9000005;12,7;12,758332;11,924999;13,591667;12,700001;12,700001;8,399999
