type_mvt;code_couleur;annee;volume;surface;code_cepage;cvi;rendement;commune;rendement_plafonne_RS;rendement_plafonne_RG_BL;Zone;code_departement;departement
REVE;RG;2019;204.0;2.2667;CAFR;1121400011;;11214;0;90;1;11;Aude
REVE;RG;2019;250.0;2.7778;CAFR;1121400011;;11214;0;90;1;11;Aude
REVE;RG;2019;266.0;2.9555;CAFR;1121400011;;11214;0;90;1;11;Aude
REVE;RG;2019;155.0;1.7222;PINO;1121400011;;11214;0;90;1;11;Aude
REVE;RG;2019;255.0;2.8333;PINO;1121400011;;11214;0;90;1;11;Aude
REVE;RG;2019;266.0;2.9555;MERL;1121400011;;11214;0;90;1;11;Aude
REVE;RG;2019;90.0;1.756;SYRA;1121400051;;11214;0;90;1;11;Aude
REVE;BL;2019;24.0;0.8;CHAR;1121600470;;11216;0;90;1;11;Aude
REVE;BL;2019;31.0;0.7;VIOG;1121600470;;11216;0;90;1;11;Aude
REVE;BL;2019;31.0;0.62;CHEN;1121600470;;11216;0;90;1;11;Aude
REVE;BL;2019;16.0;0.3333;CHAR;1121600470;;11216;0;90;1;11;Aude
REVE;RS;2019;153.0;1.7;MOUR;1122000060;;11220;100;0;6;11;Aude
REVE;RG;2019;190.0;2.2;CASA;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;365.0;5.0;CASA;1122000060;;11220;0;90;6;11;Aude
REVE;BL;2019;10.0;0.15;CHAR;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;51.0;0.6;SYRA;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;51.0;0.6;SYRA;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;202.0;2.5;PINO;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;75.24;1.0;PINO;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;363.0;4.5;MOUR;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;304.0;3.5;GREN;1122000060;;11220;0;90;6;11;Aude
REVE;RS;2019;176.0;1.76;GERS;1122000101;;11220;100;0;6;11;Aude
REVE;RG;2019;270.0;3.0;CASA;1122000101;;11220;0;90;6;11;Aude
REVE;RG;2019;300.0;3.7211;GREGR;1127400700;;11274;0;90;1;11;Aude
REVE;RG;2019;267.0;3.2297;PINO;1129613380;;11296;0;90;5;11;Aude
REVE;RG;2019;358.0;4.3304;PINO;1129613380;;11296;0;90;5;11;Aude
REVE;RG;2019;305.0;3.6893;PINO;1129613380;;11296;0;90;5;11;Aude
REVE;RG;2019;320.0;3.871;PINO;1129613380;;11296;0;90;5;11;Aude
REVE;RG;2019;5000.0;55.5555;MERL;1132800071;;11328;0;90;1;11;Aude
REVE;BL;2019;300.0;3.34;GREB;1139300060;;11393;0;90;6;11;Aude
REVE;BL;2019;226.0;2.52;CHAR;1139300060;;11393;0;90;6;11;Aude
REVE;RS;2019;405.0;4.06;PINO;1139300060;;11393;100;0;6;11;Aude
REVE;RG;2019;2470.0;35.0;MERL;1143702270;;11437;0;90;1;11;Aude
REVE;RG;2019;1200.0;17.0;MERL;1143702270;;11437;0;90;1;11;Aude
REVE;RG;2019;800.0;11.4;CASA;1143702270;;11437;0;90;1;11;Aude
REVE;RS;2019;292.0;3.85;CASA;1143702270;;11437;100;0;1;11;Aude
REVE;RS;2019;300.0;3.85;CAFR;1143702270;;11437;100;0;1;11;Aude
REVE;RS;2019;289.0;3.8;CASA;1143702270;;11437;100;0;1;11;Aude
REVE;BL;2019;250.0;5.5496;CHAR;3000405870;;30004;0;90;5;30;Gard
REVE;BL;2019;60.0;1.0408;SAUV;3000405870;;30004;0;90;5;30;Gard
REVE;BL;2019;250.0;5.7;CHAR;3000405870;;30004;0;90;5;30;Gard
REVE;BL;2019;250.0;5.7;CHAR;3000405870;;30004;0;90;5;30;Gard
REVE;BL;2019;250.0;3.12;VIOG;3000405870;;30004;0;90;5;30;Gard
REVE;RS;2019;225.0;2.96;CASA;3000405870;;30004;100;0;5;30;Gard
REVE;RS;2019;100.0;1.344;CASA;3000405870;;30004;100;0;5;30;Gard
REVE;RS;2019;60.0;0.67;GREN;3000405870;;30004;100;0;5;30;Gard
REVE;RS;2019;95.0;2.75;GREN;3000405870;;30004;100;0;5;30;Gard
REVE;RS;2019;100.0;1.0634;GREN;3000405870;;30004;100;0;5;30;Gard
REVE;RS;2019;440.0;4.4;GERS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;292.0;2.92;GERS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;291.0;2.91;GERS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;308.0;3.08;GERS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;430.0;4.3;MERL;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;408.0;4.08;CINS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;465.0;4.65;CINS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;214.0;2.1445;CINS;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;353.0;3.53;GREN;3001203460;;30012;100;0;5;30;Gard
REVE;RS;2019;348.0;3.48;GREN;3001203460;;30012;100;0;5;30;Gard
REVE;RG;2019;475.0;5.2778;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;380.0;4.2222;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;348.0;3.8667;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;401.0;4.4556;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;640.0;7.1111;CASA;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;395.0;4.3889;MERL;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;349.0;3.8778;MERL;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;460.0;5.1111;MERL;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;485.0;5.3886;MERL;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;295.0;3.2778;MERL;3003203520;;30032;0;90;5;30;Gard
REVE;RG;2019;355.0;3.9444;MERL;3003203520;;30032;0;90;5;30;Gard
REVE;RS;2019;135.0;1.6592;GREN;3003212360;;30032;100;0;5;30;Gard
REVE;RG;2019;145.0;2.8097;MASE;3003307970;;30033;0;90;5;30;Gard
REVE;BL;2019;581.0;6.4556;VIOG;3008300031;;30083;0;90;7;30;Gard
REVE;RG;2019;270.0;3.0;SYRA;3009603800;;30096;0;90;7;30;Gard
REVE;RG;2019;123.0;1.4;SYRA;3009603800;;30096;0;90;7;30;Gard
REVE;BL;2019;54.0;0.6;CHAR;3009603800;;30096;0;90;7;30;Gard
REVE;BL;2019;54.0;0.6;VIOG;3009603800;;30096;0;90;7;30;Gard
REVE;BL;2019;45.5;0.5059;CHAR;3015505190;;30155;0;90;5;30;Gard
REVE;RG;2019;200.0;2.2222;MERL;3015505190;;30155;0;90;5;30;Gard
REVE;RG;2019;50.0;0.5556;SYRA;3015505190;;30155;0;90;5;30;Gard
REVE;RG;2019;33.0;1.0956;SYRA;3015505190;;30155;0;90;5;30;Gard
REVE;RG;2019;633.0;7.15;MERL;3015604080;;30156;0;90;5;30;Gard
REVE;RG;2019;35.0;0.4;MERL;3015604080;;30156;0;90;5;30;Gard
REVE;RG;2019;473.0;8.35;CASA;3015604080;;30156;0;90;5;30;Gard
REVE;RG;2019;511.0;8.513;MERL;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;385.0;6.414;MERL;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;390.0;6.4864;MERL;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;395.0;6.5805;MERL;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;415.0;6.9137;MERL;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;415.0;6.9137;MERL;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;512.0;7.2995;CASA;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;415.0;5.9199;CASA;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;410.0;5.8454;CASA;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;415.0;5.9165;CASA;3021004260;;30210;0;90;4;30;Gard
REVE;RG;2019;200.0;2.2271;SYRA;3022100031;;30221;0;90;5;30;Gard
REVE;RG;2019;116.0;1.2917;GREGR;3022100031;;30221;0;90;5;30;Gard
REVE;BL;2019;50.0;1.9;VIOG;3022200031;;30222;0;90;0;30;Gard
REVE;RG;2019;220.0;2.58;GREGR;3033400260;;30334;0;90;7;30;Gard
REVE;RS;2019;749.58;7.5;CINS;3400105680;;34001;100;0;5;34;Hérault
REVE;BL;2019;54.0;1.3271;GEBL;3424508180;;34245;0;90;2;34;Hérault
REVE;BL;2019;9.8;0.2409;GEBL;3424508180;;34245;0;90;2;34;Hérault
REVE;RG;2019;130.0;1.4445;CASA;3431006650;;34310;0;90;5;34;Hérault
REVE;RS;2019;260.0;2.602;GERS;3023000071;;30230;100;0;7;30;Gard
REVE;RS;2019;300.0;3.002;SYRA;3023000071;;30230;100;0;7;30;Gard
REVE;RG;2019;65.0;1.0;CASA;3430901960;;34309;0;90;7;34;Hérault
REVE;BL;2019;180.0;4.9819;GEBL;6613611940;;66136;0;90;6;66;Pyrénées-Orientales
REVE;RG;2019;51.38;0.8837;GREGR;6614100320;;66141;0;90;6;66;Pyrénées-Orientales
REVE;RG;2019;93.0;1.0333;MERL;6616400121;;66164;0;90;6;66;Pyrénées-Orientales
REVE;RG;2019;25.0;0.2778;MERL;6616400121;;66164;0;90;6;66;Pyrénées-Orientales
REVE;BL;2019;779.24;8.6582;SAUV;1110601100;;11106;0;90;6;11;Aude
REVE;RS;2019;210.0;7.606;GERS;1121000051;;11210;100;0;6;11;Aude
REVE;RS;2019;150.0;6.0;GERS;1121000051;;11210;100;0;6;11;Aude
REVE;RG;2019;300.0;3.3333;MERL;3405213930;;34052;0;90;5;34;Hérault
REVE;RG;2019;60.0;0.6667;GREGR;3405213930;;34052;0;90;5;34;Hérault
REVE;RG;2019;150.0;1.6666;MERL;3405213930;;34052;0;90;5;34;Hérault
REVE;RG;2019;260.0;2.8889;MERL;3405213930;;34052;0;90;5;34;Hérault
REVE;RS;2019;355.0;3.5535;CAFR;3408406070;;34084;100;0;5;34;Hérault
REVE;RG;2019;354.0;3.9337;MERL;3414806350;;34148;0;90;6;34;Hérault
REVE;RG;2019;45.0;0.5;PINO;3420601630;;34206;0;90;6;34;Hérault
REVE;RG;2019;796.0;8.8445;CASA;3008300031;;30083;0;90;7;30;Gard
REVE;RS;2019;42.0;0.4327;CINS;3400703850;;34007;100;0;3;34;Hérault
REVE;BL;2019;74.0;3.0;MARS;3401601570;;34016;0;90;3;34;Hérault
REVE;RG;2019;71.0;3.0;MERL;3401601570;;34016;0;90;3;34;Hérault
REVE;RS;2019;29.0;1.426;GREN;3401601570;;34016;100;0;3;34;Hérault
REVE;RG;2019;475.0;6.3371;GREGR;3430020700;;34300;0;90;5;34;Hérault
REVE;RG;2019;154.0;1.7111;CASA;1100100201;;11001;0;90;1;11;Aude
REVE;RG;2019;41.0;0.4556;CAFR;1100100201;;11001;0;90;1;11;Aude
REVE;BL;2019;300.0;3.3333;SAUV;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2019;198.36;3.0;CHAR;1122000060;;11220;0;90;6;11;Aude
REVE;RG;2019;280.0;3.1111;CASA;1132800071;;11328;0;90;1;11;Aude
REVE;RG;2019;225.0;2.5239;CASA;3004900870;;30049;0;90;7;30;Gard
REVE;RG;2019;125.0;1.61;CASA;3004900870;;30049;0;90;7;30;Gard
REVE;RG;2019;225.0;2.5;MERL;3004900870;;30049;0;90;7;30;Gard
REVE;RG;2019;360.0;4.0;MERL;3430020400;;34300;0;90;5;34;Hérault
REVE;RG;2019;53.0;0.5889;MERL;3430020400;;34300;0;90;5;34;Hérault
REVE;RG;2019;406.0;4.5111;MERL;3430020400;;34300;0;90;5;34;Hérault
REVE;RS;2019;190.0;1.95;PINO;1116401320;;11164;100;0;6;11;Aude
REVE;RG;2019;70.0;1.2604;SYRA;1143303770;;11433;0;90;1;11;Aude
REVE;BL;2019;49.0;1.6625;CHAR;3007603710;;30076;0;90;7;30;Gard
REVE;BL;2019;42.0;1.4333;CHAR;3007603710;;30076;0;90;7;30;Gard
REVE;RG;2019;200.0;2.2224;CASA;3414806350;;34148;0;90;6;34;Hérault
REVE;RG;2019;40.0;0.4445;SYRA;3414806350;;34148;0;90;6;34;Hérault
REVE;RS;2019;87.0;0.87;GERS;3416220980;;34162;100;0;5;34;Hérault
REVE;BL;2019;58.6;1.5;VIOG;3422600321;;34226;0;90;5;34;Hérault
REVE;BL;2019;104.0;1.1556;PIGR;1100100201;;11001;0;90;1;11;Aude
REVE;BL;2019;129.07;1.4341;CHAR;1100100201;;11001;0;90;1;11;Aude
REVE;RG;2019;150.0;2.0;MERL;1100400380;;11004;0;90;1;11;Aude
REVE;RG;2019;150.0;2.3727;MERL;1100400380;;11004;0;90;1;11;Aude
REVE;BL;2019;85.0;2.1602;CHAR;1100400380;;11004;0;90;1;11;Aude
REVE;RG;2019;35.0;2.1296;PINO;1100400380;;11004;0;90;1;11;Aude
REVE;RG;2019;107.0;1.288;SYRA;1101600780;;11016;0;90;1;11;Aude
REVE;RS;2019;380.0;6.01;CAFR;1106800071;;11068;100;0;6;11;Aude
REVE;BL;2019;410.0;7.88;CHAR;1106800071;;11068;0;90;6;11;Aude
REVE;BL;2019;277.0;5.3253;CHAR;1106800071;;11068;0;90;6;11;Aude
REVE;RS;2019;402.0;6.76;CASA;1106800071;;11068;100;0;6;11;Aude
REVE;RS;2019;400.0;6.32;CAFR;1106800071;;11068;100;0;6;11;Aude
REVE;RS;2019;375.0;4.45;SYRA;1106800071;;11068;100;0;6;11;Aude
REVE;RS;2019;395.0;5.12;MERL;1106800071;;11068;100;0;6;11;Aude
REVE;RS;2019;395.0;5.12;MERL;1106800071;;11068;100;0;6;11;Aude
REVE;BL;2019;268.0;3.89;SAUV;1106800071;;11068;0;90;6;11;Aude
REVE;BL;2019;270.0;3.91;SAUV;1106800071;;11068;0;90;6;11;Aude
REVE;BL;2019;70.0;0.8;CHAR;1112000021;;11120;0;90;1;11;Aude
REVE;RG;2019;52.0;0.58;MERL;1112000021;;11120;0;90;1;11;Aude
REVE;RS;2019;35.0;0.5281;PINO;1112200890;;11122;100;0;6;11;Aude
REVE;RG;2019;422.0;4.6888;MERL;1112200890;;11122;0;90;6;11;Aude
REVE;RG;2019;50.0;1.5;CARI;1112200890;;11122;0;90;6;11;Aude
REVE;BL;2019;78.0;2.0;VIOG;1112200890;;11122;0;90;6;11;Aude
REVE;RS;2019;267.0;4.0283;PINO;1112200890;;11122;100;0;6;11;Aude
REVE;RS;2019;510.0;6.7174;GERS;1120301430;;11203;100;0;6;11;Aude
REVE;RG;2019;350.0;4.5076;MASE;1120301430;;11203;0;90;6;11;Aude
REVE;BL;2019;98.0;1.3;CHAR;1121000920;;11210;0;90;6;11;Aude
REVE;RG;2019;139.0;1.986;MERL;1121000920;;11210;0;90;6;11;Aude
REVE;BL;2019;320.0;4.26;CHAR;1121000920;;11210;0;90;6;11;Aude
REVE;RS;2019;220.0;2.2;MERL;1121000920;;11210;100;0;6;11;Aude
REVE;BL;2019;335.0;3.75;SAUV;1121000920;;11210;0;90;6;11;Aude
REVE;RG;2019;251.0;2.8;GREGR;1121000920;;11210;0;90;6;11;Aude
REVE;BL;2019;29.0;2.546;GEBL;1121000920;;11210;0;90;6;11;Aude
REVE;RG;2019;161.0;2.683;SYRA;1121000920;;11210;0;90;6;11;Aude
REVE;RS;2019;220.0;2.2;MERL;1121000920;;11210;100;0;6;11;Aude
REVE;BL;2019;41.0;0.4556;CHAR;1121400410;;11214;0;90;1;11;Aude
REVE;RG;2019;49.0;0.5445;CAFR;1121400410;;11214;0;90;1;11;Aude
REVE;RG;2019;324.0;4.0;SYRA;1124101550;;11241;0;90;6;11;Aude
REVE;RG;2019;385.0;4.48;SYRA;1124101550;;11241;0;90;6;11;Aude
REVE;RG;2019;395.0;5.0;SYRA;1124101550;;11241;0;90;6;11;Aude
REVE;RG;2019;324.0;4.8;CASA;1124101550;;11241;0;90;6;11;Aude
REVE;RG;2019;329.0;4.0;SYRA;1124101550;;11241;0;90;6;11;Aude
REVE;RG;2019;250.0;3.5;MERL;1125501600;;11255;0;90;6;11;Aude
REVE;RG;2019;420.0;7.5;MERL;1125501600;;11255;0;90;6;11;Aude
REVE;RG;2019;460.0;5.6;CASA;1125501600;;11255;0;90;6;11;Aude
REVE;RG;2019;103.0;2.28;GREGR;1126200540;;11262;0;90;6;11;Aude
REVE;RG;2019;103.0;2.28;GREGR;1126200540;;11262;0;90;6;11;Aude
REVE;RG;2019;45.0;0.795;GREGR;1126200540;;11262;0;90;6;11;Aude
REVE;BL;2019;455.0;5.113;CHAR;1130101800;;11301;0;90;6;11;Aude
REVE;RG;2019;500.0;5.619;GREGR;1130101800;;11301;0;90;6;11;Aude
REVE;RS;2019;559.0;5.643;GERS;1130101800;;11301;100;0;6;11;Aude
REVE;BL;2019;2000.0;22.472;SAUV;1130101800;;11301;0;90;6;11;Aude
REVE;BL;2019;550.0;6.18;CHAR;1130101800;;11301;0;90;6;11;Aude
REVE;BL;2019;150.0;2.0;COLO;1133700440;;11337;0;90;6;11;Aude
REVE;RS;2019;336.0;3.4;CASA;1133700440;;11337;100;0;6;11;Aude
REVE;RG;2019;250.0;2.8;MERL;1133700440;;11337;0;90;6;11;Aude
REVE;RG;2019;220.0;2.4667;MERL;3003212360;;30032;0;90;5;30;Gard
REVE;RG;2019;62.0;0.6895;CASA;3003212360;;30032;0;90;5;30;Gard
REVE;RS;2019;150.0;3.1489;GERS;3003405000;;30034;100;0;5;30;Gard
REVE;RS;2019;150.0;3.1489;GERS;3003405000;;30034;100;0;5;30;Gard
REVE;RG;2019;1540.0;19.0;CASA;3004903590;;30049;0;90;7;30;Gard
REVE;RG;2019;750.0;8.7;GREN;3004903590;;30049;0;90;7;30;Gard
REVE;RG;2019;207.0;2.33;CASA;3004903590;;30049;0;90;7;30;Gard
REVE;RG;2019;42.0;0.8725;GREN;3014700101;;30147;0;90;0;30;Gard
REVE;RG;2019;62.5;1.3;MERL;3014700101;;30147;0;90;0;30;Gard
REVE;RG;2019;488.0;5.4228;SYRA;3011103870;;30111;0;90;5;30;Gard
REVE;RG;2019;595.0;6.611;MERL;3011103870;;30111;0;90;5;30;Gard
REVE;RG;2019;513.0;5.7006;SYRA;3011103870;;30111;0;90;5;30;Gard
REVE;RG;2019;255.0;5.699;CASA;3015000370;;30150;0;90;4;30;Gard
REVE;RS;2019;94.0;1.25;CINS;3015000370;;30150;100;0;4;30;Gard
REVE;RS;2019;150.0;1.9;GREN;3015000370;;30150;100;0;4;30;Gard
REVE;RS;2019;60.0;0.92;CINS;3015000370;;30150;100;0;4;30;Gard
REVE;BL;2019;46.0;2.15;VIOG;3015000370;;30150;0;90;4;30;Gard
REVE;BL;2019;110.0;5.2;SAUV;3015000370;;30150;0;90;4;30;Gard
REVE;RS;2019;25.0;0.46;SYRA;3015000370;;30150;100;0;4;30;Gard
REVE;RG;2019;480.0;5.3333;MERL;3024304410;;30243;0;90;7;30;Gard
REVE;RG;2019;400.0;4.4444;MERL;3024304410;;30243;0;90;7;30;Gard
REVE;RG;2019;240.0;2.6666;MERL;3024304410;;30243;0;90;7;30;Gard
REVE;RS;2019;420.0;4.21;SYRA;3025504470;;30255;100;0;7;30;Gard
REVE;RS;2019;440.0;4.41;SYRA;3025504470;;30255;100;0;7;30;Gard
REVE;RS;2019;420.0;4.21;SYRA;3025504470;;30255;100;0;7;30;Gard
REVE;RG;2019;622.0;6.9111;MERL;3026704530;;30267;0;90;7;30;Gard
REVE;RS;2019;140.0;1.5604;GERS;3034104820;;30341;100;0;6;30;Gard
REVE;RS;2019;81.0;0.9028;GERS;3034104820;;30341;100;0;6;30;Gard
REVE;RS;2019;102.0;1.1368;GERS;3034104820;;30341;100;0;6;30;Gard
REVE;BL;2019;500.0;5.6;CHAR;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2019;313.0;3.5;SAUV;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2019;331.0;3.7;SAUV;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2019;500.0;5.6;CHAR;3400105680;;34001;0;90;5;34;Hérault
REVE;BL;2019;500.0;5.6;CHAR;3400105680;;34001;0;90;5;34;Hérault
REVE;RG;2019;906.0;11.7;GREGR;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2019;270.0;3.5;MERL;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2019;1040.0;14.0;CASA;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2019;450.0;5.7;CASA;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2019;100.0;1.5;PINO;3400910000;;34009;0;90;3;34;Hérault
REVE;RG;2019;696.0;8.9;SYRA;3400910000;;34009;0;90;3;34;Hérault
REVE;BL;2019;197.0;2.1888;VERM;3405213930;;34052;0;90;5;34;Hérault
REVE;RS;2019;155.0;1.55;CINS;3415006360;;34150;100;0;6;34;Hérault
REVE;BL;2019;100.0;1.1113;GEBL;3416200111;;34162;0;90;5;34;Hérault
REVE;RS;2019;169.93;1.8881;GREG;3416200111;;34162;100;0;5;34;Hérault
REVE;BL;2019;12.38;0.1379;GEBL;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2019;1050.0;16.8;CASA;3416206430;;34162;0;90;5;34;Hérault
REVE;RS;2019;490.0;7.0;CINS;3416206430;;34162;100;0;5;34;Hérault
REVE;RG;2019;5580.0;77.5;MERL;3416206430;;34162;0;90;5;34;Hérault
REVE;BL;2019;130.0;2.7;GREB;3416206430;;34162;0;90;5;34;Hérault
REVE;BL;2019;490.0;8.16;SAUV;3416206430;;34162;0;90;5;34;Hérault
REVE;BL;2019;280.0;4.7;SAUV;3416206430;;34162;0;90;5;34;Hérault
REVE;RG;2019;402.0;6.432;CASA;3416206430;;34162;0;90;5;34;Hérault
REVE;RG;2019;270.36;4.3258;CASA;3416206430;;34162;0;90;5;34;Hérault
REVE;RG;2019;1050.0;16.8;CASA;3416206430;;34162;0;90;5;34;Hérault
REVE;RG;2019;80.0;1.28;CASA;3416206430;;34162;0;90;5;34;Hérault
REVE;RS;2019;490.0;8.1567;GREN;3416206430;;34162;100;0;5;34;Hérault
REVE;RS;2019;490.0;8.1567;GREN;3416206430;;34162;100;0;5;34;Hérault
REVE;RS;2019;505.0;8.4064;GREN;3416206430;;34162;100;0;5;34;Hérault
REVE;RS;2019;525.0;8.75;GREN;3416206430;;34162;100;0;5;34;Hérault
REVE;RS;2019;490.0;7.0;CINS;3416206430;;34162;100;0;5;34;Hérault
REVE;BL;2019;36.0;2.3924;ROUS;3416302940;;34163;0;90;4;34;Hérault
REVE;RG;2019;19.0;0.5;SYRA;3418400011;;34184;0;90;3;34;Hérault
REVE;RG;2019;798.0;8.9562;CASA;3421010000;;34210;0;90;3;34;Hérault
REVE;RG;2019;1435.0;16.3022;MERL;3421010000;;34210;0;90;3;34;Hérault
REVE;RG;2019;370.0;4.2031;SYRA;3421010000;;34210;0;90;3;34;Hérault
REVE;BL;2019;166.0;1.8871;CHAR;3421010000;;34210;0;90;3;34;Hérault
REVE;RS;2019;159.0;2.65;MERL;3422200550;;34222;100;0;3;34;Hérault
REVE;RS;2019;1035.0;10.35;SYRA;3422206780;;34222;100;0;3;34;Hérault
REVE;BL;2019;40.0;1.04;SAUV;3422405570;;34224;0;90;3;34;Hérault
REVE;RG;2019;50.0;0.8;CASA;3422405570;;34224;0;90;3;34;Hérault
REVE;RG;2019;121.0;1.4;CASA;3422405570;;34224;0;90;3;34;Hérault
REVE;RG;2019;121.0;1.4;CASA;3422405570;;34224;0;90;3;34;Hérault
REVE;RG;2019;121.0;2.5135;SYRA;3422405570;;34224;0;90;3;34;Hérault
REVE;RG;2019;76.0;1.0;PINO;3422405570;;34224;0;90;3;34;Hérault
REVE;BL;2019;96.0;1.774;MUPG;3422405570;;34224;0;90;3;34;Hérault
REVE;RS;2019;170.0;2.9329;GREN;3422405570;;34224;100;0;3;34;Hérault
REVE;BL;2019;103.0;1.2;VIOG;3422405570;;34224;0;90;3;34;Hérault
REVE;BL;2019;170.0;3.0;CHAR;3422405570;;34224;0;90;3;34;Hérault
REVE;RG;2019;120.0;1.335;SYRA;3422407620;;34224;0;90;3;34;Hérault
REVE;RG;2019;58.0;0.645;SYRA;3422407620;;34224;0;90;3;34;Hérault
REVE;RG;2019;85.0;1.1;CAFR;3422407620;;34224;0;90;3;34;Hérault
REVE;RG;2019;23.0;0.438;SYRA;3422407620;;34224;0;90;3;34;Hérault
REVE;RG;2019;100.0;1.93;MASE;3430012890;;34300;0;90;5;34;Hérault
REVE;RG;2019;325.0;6.4536;SYRA;3430012890;;34300;0;90;5;34;Hérault
REVE;RG;2019;503.0;8.5231;CASA;3430012890;;34300;0;90;5;34;Hérault
REVE;RG;2019;503.0;7.6645;MERL;3430012890;;34300;0;90;5;34;Hérault
REVE;RS;2019;1227.0;13.0;SYRA;3430020300;;34300;100;0;5;34;Hérault
REVE;RG;2019;2595.0;32.7;CASA;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2019;3450.0;43.4;CASA;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2019;600.0;54.0;GREGR;3430020300;;34300;0;90;5;34;Hérault
REVE;RG;2019;800.0;73.0;GREGR;3430020300;;34300;0;90;5;34;Hérault
REVE;RS;2019;1227.0;13.0;SYRA;3430020300;;34300;100;0;5;34;Hérault
REVE;RS;2019;1712.0;18.2794;SYRA;3430020300;;34300;100;0;5;34;Hérault
REVE;RG;2019;314.0;5.7729;SYRA;3430020700;;34300;0;90;5;34;Hérault
REVE;RG;2019;504.0;8.2731;MERL;3430020700;;34300;0;90;5;34;Hérault
REVE;RS;2019;470.47;6.3148;GREN;3430020700;;34300;100;0;5;34;Hérault
REVE;RS;2019;205.0;2.261;MERL;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;654.0;7.5275;CINS;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;1379.0;15.2099;MERL;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;76.0;0.8747;CINS;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;205.0;2.261;MERL;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;208.0;2.394;CINS;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;654.0;7.5275;CINS;3430100011;;34301;100;0;6;34;Hérault
REVE;RS;2019;42.0;1.0;SYRA;3433703190;;34337;100;0;5;34;Hérault
REVE;BL;2019;218.0;4.1621;MUPG;6620710040;;66207;0;90;2;66;Pyrénées-Orientales
REVE;BL;2019;119.0;2.272;MUPG;6620710040;;66207;0;90;2;66;Pyrénées-Orientales
REVE;BL;2019;77.0;1.4701;MUPG;6620710040;;66207;0;90;2;66;Pyrénées-Orientales
REVE;BL;2019;60.0;3.0;CHAR;6614500900;;66145;0;90;6;66;Pyrénées-Orientales
REVE;RG;2019;228.0;5.5;SYRA;6614500900;;66145;0;90;6;66;Pyrénées-Orientales
REVE;BL;2019;100.0;2.86;GEBL;6616400121;;66164;0;90;6;66;Pyrénées-Orientales
REVE;RG;2019;355.0;4.4984;CASA;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RG;2019;308.0;6.7038;MERL;6622702230;;66227;0;90;6;66;Pyrénées-Orientales
REVE;RS;2019;525.0;5.25;SYRA;3024404420;;30244;100;0;4;30;Gard
